1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
52953,36728,12045,27352,83379,50296,211167,409212,381715,10670
119766,26285,10806,49448,172001,53308,151704,245459,395283,11386
54297,28035,8337,55977,234803,42042,167595,230772,299137,16799
33797,30854,3158,32200,79374,21100,82873,162183,180820,37284
37133,20249,7237,28162,123774,27338,135545,195399,176523,24140
64332,34923,4704,32301,207691,67436,393213,297111,277056,34620
55300,30225,6670,32085,118857,61613,230933,425299,536830,29792
44927,29504,3301,16951,98794,44885,254274,289521,323373,28708
0,0,0,0,0,0,0,0,0,0
65950,20279,19483,70696,153712,87905,548525,288708,180025,13055
44162,62445,31134,245920,443137,259676,545609,1534454,174809,32320
65184,54015,8453,63487,131641,78489,212802,232654,113693,5648
108151,70850,175980,235382,390819,211969,193052,1256076,782932,58367
29182,17022,6351,69691,111623,68714,216390,172252,144433,35724
55273,25798,24811,51905,140797,122995,420554,215500,223304,26545
63418,53511,13052,41683,149722,192192,430353,322528,282387,63271
50927,28869,25426,47207,191676,141312,232328,475722,282425,28285
0,0,0,0,0,0,0,0,0,0
353293,49740,19949,78783,400403,134663,392056,570400,450457,28991
131058,30685,12051,49254,279908,103253,98567,317873,217104,38877
129788,12098,5057,30923,191902,117263,188246,152879,125202,26571
52438,107926,5775,34995,176104,84166,446494,195025,185542,19825
87249,51964,8256,52723,166757,79855,465521,197906,442025,19943
172275,66504,12072,71069,491030,202731,430138,502656,474708,43042
114975,80228,16969,60001,356573,154963,359688,729464,393206,28863
111970,74145,12986,32235,222141,150086,283997,305729,285919,22389
0,0,0,0,0,0,0,0,0,0
63607,39678,11974,25042,186701,102181,574796,215502,168261,35455
44554,37567,9386,38184,101578,64426,828165,270314,193435,23284
36092,44503,5189,25796,74494,50692,329277,199663,140528,5680
44632,24444,6512,25647,94344,57919,238851,195488,123629,5395
25354,18206,8330,28188,99399,48508,309136,142505,139992,25393
121029,53276,11227,40492,223494,65644,233865,302003,251996,14814
68575,32475,15085,34380,113526,100612,358360,346558,225359,20054
44410,26638,13065,24115,100269,64189,323630,241309,287982,27551
0,0,0,0,0,0,0,0,0,0
65897,16730,10093,33760,125738,67232,360891,189997,156785,24012
38491,16780,9025,40988,99057,60320,336328,214205,257890,28494
29984,16981,12788,24739,51646,62745,133848,133699,190831,12821
28297,16549,9084,21734,78792,60412,295035,141692,188557,12760
36084,15331,7583,35452,111052,68405,137628,220037,232662,31511
46282,23234,15154,33992,103804,100724,169015,250365,286513,28513
53013,24177,13966,33589,152426,87306,187197,329904,354931,50403
61930,17474,9685,18691,98556,30212,258856,155806,214122,17844
0,0,0,0,0,0,0,0,0,0
33052,29264,3012,27396,85589,37651,167221,164896,355395,14875
65718,21308,9333,38545,142572,72673,244824,325089,124315,28958
41082,23977,7607,24732,89596,26209,154814,190686,65137,34129
27699,14484,15353,31773,80636,34926,124821,161287,128216,14200
22419,19942,8085,31064,130060,40472,74887,139481,131198,16922
46259,27912,14799,49660,145477,91151,229096,233055,256155,23500
47877,24812,0,41120,108863,87228,463578,369967,512254,28579
59238,17997,109659,53472,97330,53169,332274,299087,249913,16985
0,0,0,0,0,0,0,0,0,0
88898,20024,17069,31801,168240,47036,366116,387780,172322,33855
69537,29522,21634,49046,187121,49781,155554,799524,106824,20521
49637,12566,9384,22391,62804,22969,169240,159185,123001,11643
66349,23694,31696,60005,173920,151959,102461,548314,290856,35425
35224,11700,7807,33964,75083,38065,69620,199743,156364,18165
77386,46708,19936,71523,272224,96946,179059,913161,284544,35626
138335,131519,105716,218606,575966,308096,801407,2253507,1043506,104750
80633,71416,30843,102215,427334,276168,505215,610561,609307,54278
0,0,0,0,0,0,0,0,0,0
84766,35318,20561,67239,200016,76349,214295,355547,539712,37867
64429,26967,33601,48738,298088,81973,224191,318906,223404,28799
102634,24431,36428,80731,301700,88080,100145,305830,192429,42172
143216,17353,28340,75837,199321,93221,191164,201785,233433,60939
57043,15923,13810,53879,268771,92353,367943,290733,167885,40140
77219,41410,0,55362,189779,78495,412460,403174,222572,91567
77569,34278,205355,55621,323272,70934,201188,410080,491743,120218
54036,39258,14572,40218,138762,79799,246066,224278,262870,54282
0,0,0,0,0,0,0,0,0,0
58639,46070,12876,44785,140829,65713,682657,333879,279869,29582
107240,24100,9098,35070,220912,69806,387677,263558,289163,75483
125297,18762,23101,35340,139587,24291,288959,432582,183329,27246
89282,18060,6222,30338,99407,33994,183813,450766,212966,18644
118686,24250,21758,39967,197952,35836,464590,372951,386366,49315
91392,35309,21393,40843,204126,66390,272172,396998,300746,43648
125609,51783,42362,85862,332784,124700,329028,670104,898265,160662
50767,35853,25487,63511,268071,93050,286938,307422,828171,48962
0,0,0,0,0,0,0,0,0,0
47495,29011,28272,39892,119518,50881,250069,490982,295078,15961
94350,36198,74472,91138,192515,91903,298385,817784,394784,23675
38203,21410,45042,48249,138977,66337,279853,695219,487706,17044
55950,13224,39935,43171,143973,46035,216454,312664,690181,12523
23403,19116,14572,54966,117157,55732,287475,187494,129043,8814
48172,25398,20810,85995,231840,61757,370139,445276,348529,42010
78956,40971,46035,59385,252407,68036,513560,476520,723675,70977
116843,30699,34177,57646,187169,102012,382976,361085,419511,25631
0,0,0,0,0,0,0,0,0,0
26182,31032,18564,109139,139894,70902,329720,528476,241211,33177
69661,34261,15930,101422,185059,72075,681653,298734,223778,55800
70477,25426,17627,62929,158164,57979,323468,387236,95759,72839
100938,53046,8884,41188,202729,64228,108865,277012,153932,19661
67493,24879,19389,32918,120770,62389,392711,302058,196905,24080
113086,69705,32711,49565,187825,98758,260966,396007,345530,17318
90392,115575,35986,96705,230884,126247,373404,601503,551440,46792
84640,32798,16823,70651,189367,121474,167484,448077,395287,37509
0,0,0,0,0,0,0,0,0,0
71933,23474,12454,57060,135516,79070,319005,313297,824343,32549
86245,53759,11560,60449,263283,62191,519010,378356,277347,16374
73023,50574,10579,34113,115375,61120,343614,167075,141165,16082
140812,52828,44585,56175,334896,94892,591079,453993,477771,77961
95962,53851,29570,83780,262686,86065,536816,442389,447621,28283
181893,38865,25691,68368,433142,99674,1400041,778575,388080,66746
97159,71822,24042,98504,279788,136300,775330,616812,265450,60555
75440,26140,24631,78326,163425,51383,361255,510644,210802,57158
0,0,0,0,0,0,0,0,0,0
174223,55685,23290,48039,448021,119305,767046,404676,600616,27171
49988,46396,17055,65499,329130,106382,337434,299948,467256,23058
92974,30539,7164,65830,187560,115074,168447,214117,400904,16181
71276,23737,4707,32017,233934,97207,261433,131197,553988,47186
39291,34413,4751,29414,198814,113541,256144,231996,422524,23435
93391,39177,15324,46895,371319,135694,402064,383014,664541,58525
71788,49163,16785,39856,319555,149922,236232,318409,466468,59416
45584,17573,14051,37945,204796,134745,177893,214142,407199,24608
0,0,0,0,0,0,0,0,0,0
95225,32044,20035,74092,230775,74267,417006,247699,265323,11417
41101,28979,23776,44534,210801,134742,615220,236521,264620,25921
41824,33944,18783,34515,138976,94766,392085,263599,433435,19131
37044,21522,15997,35180,80307,66907,477876,238907,265026,27633
36741,24019,19668,23834,92812,60473,428532,176338,116660,19532
94314,43475,29868,58471,198702,132633,456012,455445,230866,34030
114644,64807,43787,66971,262456,191268,422854,587413,321308,40908
36952,24008,20501,36708,107709,125468,398905,356108,304589,18968
0,0,0,0,0,0,0,0,0,0
130576,70742,23503,107958,260306,102121,770460,251762,820212,17879
367500,54533,21902,69335,103987,84049,618851,613757,1889036,16994
99514,35264,9033,40688,154096,46539,418942,257651,1099937,10920
45238,28247,8968,50479,166793,42750,307535,260826,358422,6607
69947,47468,17890,150415,224189,46384,148187,248128,429720,7754
102137,90418,26358,79537,296705,68285,478964,281031,550761,16519
71418,76336,33776,78251,239815,89901,341766,504734,319489,17876
61376,51355,11800,75886,199976,78566,302513,332988,354780,20759
0,0,0,0,0,0,0,0,0,0
25216,29370,11860,38331,94816,33698,467655,177150,142822,7476
32169,19395,15772,53484,63483,40590,198911,208944,104578,19385
71571,26939,27456,46257,108904,38101,553121,255411,140132,16151
109662,22401,58898,86008,185232,46428,312268,539207,391179,16677
122286,169812,53931,91130,241182,88220,2310552,653548,642034,31370
100924,81452,83652,137098,280778,157293,2341204,994277,530492,30764
86153,78778,22794,102536,220040,127589,1628324,908479,250531,29844
69887,25723,17415,58947,102943,73281,976350,494273,193864,17109
0,0,0,0,0,0,0,0,0,0
113459,54111,25603,85580,226398,78533,1689807,1325817,611172,37389
227385,50154,11357,88640,130250,52601,1529237,1320437,184126,28311
120253,32491,5395,91125,82135,22186,503994,576705,102331,15091
103171,32946,29901,69847,155993,29786,343739,700811,169006,20197
94472,29216,9382,56700,92099,26814,366916,1010210,98821,12171
73023,48175,12084,62503,161082,150912,469861,1346592,191522,20592
73680,51705,15290,60082,182865,166506,506780,800938,399544,25090
43679,58139,91770,60667,121675,82437,252968,652264,438432,22623
0,0,0,0,0,0,0,0,0,0
104033,37857,21852,82987,485584,128550,949444,451357,406608,32103
39940,32485,16038,50368,362682,118664,409113,239140,273178,20467
71012,17657,9878,101685,138380,65829,1136359,357715,88003,43833
38191,13601,14263,49345,103744,35331,423142,226261,162742,15943
37937,21859,14067,63560,142012,96949,297289,454663,213972,24964
106020,58946,43017,151757,451998,208094,504830,523784,331091,42631
72938,49514,24603,164902,383349,168839,714840,661974,221722,38350
71967,89044,20185,91722,173962,79069,352534,620119,234833,38004
0,0,0,0,0,0,0,0,0,0
56261,39514,32097,67507,140124,94894,339478,381713,241542,15933
23057,36150,19269,67117,122526,33096,512324,465938,813850,26626
31563,21557,12407,68475,149146,28537,214511,210602,224773,18193
41159,28460,14439,68330,123533,35355,264859,433548,148395,15780
136924,77970,64284,146462,360556,163051,901617,750355,394983,41065
107252,90869,44380,119278,341540,130907,1154239,752382,278400,76992
89938,81695,0,63034,256006,54237,452843,747739,259451,0
53817,55238,271207,46445,110293,80861,246574,363827,182860,361076
0,0,0,0,0,0,0,0,0,0
59090,29993,15877,55974,137286,49719,493977,281759,259283,19410
45577,29296,8477,41538,69198,38599,331622,200823,115985,14179
31392,18221,11841,30914,83722,18944,254500,123586,372854,11255
28028,32990,8709,51569,135062,47103,385123,385039,205652,33262
78902,48216,20170,41000,363484,73761,412624,424542,133880,68534
134066,58801,30033,61785,464913,141008,857354,427936,166852,88262
149973,72223,41677,85941,321387,74460,363220,581528,312062,66071
136355,31131,17955,56561,229563,51311,116351,392996,414215,35741
0,0,0,0,0,0,0,0,0,0
63717,46330,12576,43545,162615,60983,566927,257028,233392,27357
52147,34247,13851,44957,183073,36267,371538,282448,132497,12893
102844,32164,23215,55647,217267,55028,483894,454139,278615,11412
43830,31737,18849,20615,132396,22131,415865,325069,207317,9169
42313,49945,33523,49421,262159,41013,816294,334039,309911,15820
63980,187405,48472,49447,344782,63645,616511,479666,523663,24138
108149,111691,42886,77810,352125,70863,597723,670779,520217,37876
44107,68193,17892,54192,176411,45456,573117,396924,405932,74035
0,0,0,0,0,0,0,0,0,0
118553,47132,38964,43880,347082,58854,594655,496067,282883,37831
154439,139437,50562,270799,567752,376071,1658621,1845077,1071443,67937
30195,49979,27588,73420,124220,51753,590334,425445,163991,10367
307586,180782,334459,247321,710257,215133,1130168,1919884,1453312,105159
124671,54052,32654,60647,117726,34830,360738,211655,248069,22319
127622,79880,33129,103415,228985,72013,435427,636165,250642,17162
86781,77939,56642,85326,241221,69509,362919,512211,451922,38851
73790,39661,39058,45403,156459,55291,350831,340011,414916,14487
0,0,0,0,0,0,0,0,0,0
47354,41008,15816,44831,191724,35815,186523,313430,322142,12542
42298,25944,14221,45566,125334,37815,170543,428158,238285,16708
15954,23672,5914,20414,110881,39356,163789,222691,80378,7967
19411,24736,14379,26351,87499,31096,111437,222923,261054,23660
34293,28988,10198,33015,98623,33130,200300,200912,71365,23895
27440,52783,24137,35136,146324,51002,422304,286428,272129,26119
108633,50644,41801,72482,400809,108357,553041,744995,343856,37899
51709,19396,28736,41842,164607,77759,450818,464776,192082,14427
0,0,0,0,0,0,0,0,0,0
97949,35547,32149,80018,144753,84462,736550,304315,263894,62998
98052,36969,37867,48414,135835,99425,447362,325990,663067,47160
112889,35468,17222,35519,97061,71257,509240,189763,213064,52019
47930,31855,14442,33654,92291,34441,529413,219121,209572,21146
69864,40081,23542,30119,105527,40567,479172,468232,380483,19543
67769,66530,20039,48826,236520,67595,464162,456191,416109,68433
87816,77305,33663,68030,235002,108127,802980,733456,714576,70440
73886,35817,22287,41676,127611,48674,324667,398513,531326,50527
0,0,0,0,0,0,0,0,0,0
47843,42999,18492,33829,124953,37721,679518,376196,519063,33446
41622,31162,24886,33677,78195,45072,504602,244624,197001,22284
54073,29757,14227,21601,83156,77441,304363,138224,206123,27446
39696,23289,9786,28821,52854,21167,233993,216325,392062,29521
39948,45321,16407,22323,88882,26091,422429,161630,191247,33912
132283,50719,22000,41608,125248,38669,257718,293531,313201,25533
254374,56739,38204,71006,110873,89915,308213,460186,457301,42874
81746,36802,16340,60438,98799,33090,429070,319986,216522,26630
0,0,0,0,0,0,0,0,0,0
65986,46095,25352,88646,175607,90786,1120886,602811,312949,43254
42794,44368,28437,59051,104167,75971,993463,265382,255360,28810
27255,21495,13051,34095,57086,34288,594032,302960,100261,34814
30276,52619,51145,51999,147731,71339,849776,487548,124171,24190
44446,33552,14083,52381,100914,53347,567137,299855,112448,19049
74185,65757,19765,60439,245927,81841,660094,399947,493248,31832
108023,66663,23147,52321,208021,73641,679682,551181,339144,54879
42269,41825,25124,50269,149443,41214,575098,354873,194324,49042
0,0,0,0,0,0,0,0,0,0
35417,42828,43273,47844,279446,96435,410367,302075,126777,39859
60172,61789,44572,68322,763480,103597,506062,336709,198218,43712
182915,50518,59292,101911,471206,173581,1600600,603290,294568,50674
172174,117926,175824,194031,722085,241149,1322545,1772209,1107961,83981
130349,49196,30275,44897,360869,125566,528786,413288,536734,45583
102338,107352,44620,75237,540017,144702,829446,428178,283226,66673
121394,91766,48346,81554,471577,149866,373166,661561,259140,65787
82809,45404,26692,68678,312254,162398,292018,416976,172558,43050
0,0,0,0,0,0,0,0,0,0
36914,34691,36360,80110,165340,90981,215019,611841,475474,23741
56827,41305,27796,85128,146142,59304,324212,554587,711207,78131
44585,37006,28833,82661,120175,70072,261833,518822,444754,28513
48206,24995,15924,43047,123233,43534,147106,595615,312297,20676
36469,47914,24940,55052,115383,117794,206891,468213,205243,104804
130168,47480,23958,34258,219569,146491,221925,750258,225580,44514
132607,66087,54676,76009,254624,142381,519456,939197,457589,45951
79421,64769,29798,55595,117296,128094,178331,560969,281932,36577
0,0,0,0,0,0,0,0,0,0
92763,60476,20126,53422,219554,79355,313463,571092,612856,24319
88203,54765,26247,51603,203671,60683,566866,386529,472929,14788
86429,40389,26617,44168,111856,52391,467911,301986,317486,36130
62030,40814,20463,39673,89463,46324,274337,251712,165332,20881
187636,36675,18953,36170,88246,35120,409584,217318,1365057,17618
88355,82658,33731,77216,180963,130347,948913,479603,234161,58228
222167,84409,48267,162966,221914,192085,762361,674563,557599,44019
215959,70552,61829,156454,252862,100420,463988,661595,744780,59435
0,0,0,0,0,0,0,0,0,0
284700,85601,39993,174072,410457,116897,1084626,648757,608492,69586
297974,58559,36892,201145,470291,94320,823774,654356,397894,32658
149622,110984,96488,211105,487123,156605,1198515,1181262,688811,78857
194926,54317,37632,78951,452874,76540,478437,438571,311230,36780
60894,69518,37675,89591,189005,107235,598964,571637,267471,24082
99605,120089,53441,89928,183922,125233,757508,632882,242089,64654
170332,117748,65402,105915,311958,181140,652855,890770,447282,74131
75404,57717,37783,64192,193903,75815,434867,372515,206554,26301
0,0,0,0,0,0,0,0,0,0
211764,54947,27197,81205,382717,155385,1027656,541110,234978,79177
156912,76082,30168,68757,240256,127288,470090,289423,298852,34381
147343,38874,24713,66704,243417,131286,265167,412900,386229,27807
131081,37265,22495,54840,228759,123971,256472,217262,278070,22373
189771,57922,42600,64095,264306,149562,397078,354712,766272,33343
146938,96021,29882,93343,237943,190170,272348,460952,1015252,137905
253251,149475,47064,103065,409135,306916,629161,826550,973545,104810
144586,58109,29270,68379,211460,140267,339584,697814,489472,106600
0,0,0,0,0,0,0,0,0,0
107094,96384,16169,83827,181484,92582,177971,658824,379810,27777
63129,110743,18680,66144,120555,99683,539340,656673,174302,16523
38629,89133,46126,78234,98497,86101,646148,400539,324793,35070
65127,80007,62548,113051,221329,120912,397336,644315,383143,24439
135793,116533,40375,66556,206848,114814,680592,522502,321394,45256
82419,142501,40843,70922,194871,135688,345559,689849,374878,62609
118705,122193,32741,55623,195385,164786,435585,650338,531268,43449
90562,153251,27524,61940,145110,129956,320206,495328,385062,32605
0,0,0,0,0,0,0,0,0,0
465205,95480,28858,62448,156482,89994,493400,345750,486914,34793
69749,66491,23886,50163,139900,69634,344164,286524,332952,20018
44589,49730,15894,29001,93183,59962,217462,173906,190655,21623
107819,45470,15445,34959,153413,52035,243018,300356,219341,11692
72574,41545,20188,30534,91083,57269,129661,273605,243653,35123
113968,96514,39002,62605,174002,115540,394503,634277,265520,28479
160753,100290,43308,83777,298786,91670,456213,969396,327306,50244
96237,70184,22697,38819,158178,46748,262124,332432,230172,17621
0,0,0,0,0,0,0,0,0,0
87732,76151,38060,94375,248090,50390,297594,511250,320331,48531
180204,52660,29765,65844,173793,62495,259208,487662,296645,43416
86056,37165,27314,44980,230067,64014,194008,391882,98727,23208
95289,25665,38943,42613,90384,31709,139580,209596,131014,17800
67319,31150,39699,40579,137417,44064,136438,238360,150606,21572
112566,45808,36377,58242,186384,51393,406777,548873,243113,40662
160578,66241,31534,69708,163320,100664,610277,814180,361386,34139
102891,65079,34715,91789,216672,114876,289007,608638,318225,25283
117897,0,35976,0,264623,96814,0,0,0,0
81322,71968,20251,45430,224960,99170,495466,309533,161359,10967
106730,45128,13056,29744,132863,41806,216319,291672,144585,8644
50736,29919,9147,24448,148910,38038,184053,211941,68123,61982
82187,27276,16391,18646,166214,107758,232381,214920,106869,19187
45038,58028,12449,24293,111353,62447,152951,323996,158627,13310
71806,78711,29985,18616,187678,161451,209123,361881,217932,32408
118303,124643,44363,40484,265754,271974,294121,663614,632853,41130
48923,33095,17869,31077,119126,153592,174094,339971,255726,25812
0,0,0,0,0,0,0,0,0,0
79993,35980,15713,56070,75421,59982,195010,338092,255598,16298
91287,30907,7422,60919,93508,59926,130857,331900,274311,8305
58100,36525,11064,45004,130900,44211,156331,201067,409889,10749
54209,24292,16702,37201,98645,62961,52114,209319,182465,27526
78057,41656,23625,51649,115666,67874,251992,190736,147122,15115
108567,46660,13486,88928,205466,71082,474965,484871,296668,54524
88562,107646,21917,107726,116634,75652,435754,402909,394542,48447
57317,53219,17760,46849,99379,35660,128093,256945,462273,37308
0,0,0,0,0,0,0,0,0,0
82743,71210,6150,48259,70536,17283,468787,396900,242570,56495
98096,39072,9590,42084,80882,50493,188820,387531,159459,36323
47280,40506,8331,29190,59792,24502,69558,425023,96936,11242
50082,49099,38847,56334,105362,31192,71881,620494,256864,29201
102799,130118,44978,93305,217709,104735,235198,636157,420268,63141
68143,147982,29495,64952,131066,68929,269800,474591,241166,45509
49128,104223,25602,64045,240363,67113,173866,536231,456580,75664
69934,58722,20379,53836,126199,52265,236318,385324,499404,43431
0,0,0,0,0,0,0,0,0,0
115131,57664,28209,39391,281446,96892,617950,305139,195133,77602
97465,43404,21419,45400,347369,87036,649280,534320,178183,32598
308955,45438,17687,37403,467365,55674,173156,226599,238729,44496
280106,30403,17616,42161,490625,62133,206297,238294,377128,134328
310190,34790,21060,39688,626022,91886,256750,179713,480936,75491
267748,50045,33604,46562,536302,178632,747565,350166,552135,141622
198363,81385,54250,72374,338227,243258,546484,473384,500970,72322
202631,37394,25149,53182,257994,104928,575232,300384,268868,87248
0,0,0,0,0,0,0,0,0,0
88979,32989,21004,65622,425039,66752,247146,202004,174403,83672
110787,49990,31727,43006,281091,53918,244737,161519,328108,36536
95173,31108,24126,30881,397041,129572,500103,356873,359362,50235
84529,27084,17456,24145,365508,46557,226202,230141,211117,37676
64043,18931,24473,46264,360556,81074,160886,420362,128081,33973
121951,31233,22672,59708,377717,59009,238258,358277,361478,34106
82723,34422,36719,57891,532453,79707,341756,549494,562090,64505
76991,33221,29051,44083,353358,73803,485604,330772,258243,49858
0,0,0,0,0,0,0,0,0,0
106021,66969,22451,49666,407726,84513,273319,1038105,478732,69159
81721,25600,10017,39862,102153,53208,239272,268729,579178,31493
43703,31231,20615,35753,95434,38579,211040,257951,285726,21132
55769,27773,13110,39867,162332,61731,247718,256021,192749,20829
155600,53147,35684,57963,887599,94220,577409,498633,554708,52503
202629,52281,77005,59750,355146,132807,382126,659829,415637,117083
232009,72778,42604,60256,273414,78352,246530,297899,518676,44622
62863,29194,16705,45415,110146,79314,366958,286655,573664,17619
0,0,0,0,0,0,0,0,0,0
44213,52246,36608,42911,118056,61892,205233,183761,432616,12429
145136,64695,35210,38517,153090,63376,257628,289852,404352,0
72797,41081,23592,32414,100310,43071,270633,134383,563236,109827
62666,65387,38955,56371,187447,84385,743579,466119,690051,75991
231319,151231,109409,152965,449073,240225,726937,1151744,1318407,97671
128984,130546,71607,115802,285796,136557,580484,894390,748049,99118
330989,108606,72385,107312,369049,176006,1109645,833229,522566,126598
130976,81149,47289,93523,247273,123873,536598,784117,472612,73402
0,0,0,0,0,0,0,0,0,0
69599,40998,22174,48955,187655,52587,575467,417085,386175,56669
110005,62321,16491,84067,231997,73858,368683,609196,222161,43485
71994,28193,28537,58471,160759,50689,190954,535625,464947,44820
45424,35855,49746,69107,109498,67767,268501,439341,445138,34412
63378,41713,27062,42622,237856,96331,526680,453882,404283,31027
134462,69569,29616,114318,327523,137336,797646,753911,638143,65849
95572,93000,52407,81484,265593,145823,578451,583561,845082,73167
69003,35759,20570,45051,110888,70586,387839,269760,347349,34764
76898,0,0,0,0,0,0,0,0,0
23561,36148,11749,109149,109017,77861,227131,200354,806336,34697
42124,35305,13100,31460,81512,68413,503317,347281,185466,33216
112727,25278,13277,38883,158657,74184,169150,162138,226664,23374
37397,30827,17717,42061,90624,51878,209414,249114,181631,33087
39486,28898,18975,44938,88331,64451,176993,204266,266795,23437
58864,68609,22058,73501,253131,130086,407199,463561,315340,45281
43797,73613,26132,72099,231467,133985,395956,475858,374898,51925
53582,46136,15336,58141,157337,92479,224609,465141,315941,43453
0,0,0,0,0,0,0,0,0,0
116147,43942,15345,72620,262683,82496,1273578,488729,494631,23805
49184,31670,18648,38734,118896,62239,400163,410782,305816,35098
45985,37072,13717,29700,92862,78589,188560,237157,204638,28746
125466,30987,12133,24819,238979,52397,325005,177501,213097,25002
118315,25989,31092,39456,277705,137354,964082,319484,234238,37805
91584,57648,56595,56691,231883,228008,522347,351115,256373,82907
91724,38462,13723,43523,142112,125691,429855,298173,320561,41015
82076,28573,18232,22853,109569,111928,263830,362755,264828,32457
0,0,0,0,0,0,0,0,0,0
119234,16061,13115,42004,215739,54646,730109,261464,780480,16238
61290,23944,11478,27960,131155,72608,353455,357420,985976,14079
48822,24092,13137,22757,108182,44554,245737,391627,873329,17217
172438,25805,7705,31187,107750,43287,196857,322716,149639,27987
67641,39268,15679,33020,78775,80009,179182,213617,141141,17735
61103,44274,25200,56815,153937,104934,316411,573436,300888,23450
126807,37055,25833,64130,175340,88526,240789,513453,491597,34932
47088,32807,6709,32075,82518,64963,158220,332034,441671,33328
0,0,0,0,0,0,0,0,0,0
46381,42284,11609,35856,91998,138849,812987,383779,207222,30904
84327,39604,7049,35827,133071,48044,180749,354013,160150,18743
129580,21781,8059,39432,98760,39264,175701,569235,137620,20230
64139,22795,10970,19528,89235,75663,764886,279798,125955,16621
103661,36920,19282,53102,249903,48989,452634,285974,190904,39902
70321,76660,15109,50682,184855,118763,255437,460831,160579,57787
152709,83573,33914,59796,181231,78275,385304,728936,431197,57247
85945,48132,19580,35449,111922,45674,511868,239848,133772,26335
0,0,0,0,0,0,0,0,0,0
75987,193227,21957,92531,174810,78532,194861,352429,157454,23470
85674,226615,23916,104320,301927,108075,313569,766421,167880,45944
68599,119351,21818,45304,91304,71433,381909,400225,151030,54899
149210,230128,316200,244708,626947,281886,174007,2292189,1370570,115715
67297,180355,23617,39989,72810,104820,207017,363073,210835,16546
124185,216621,43283,90969,285134,212534,583163,582409,541240,32917
92876,167986,36900,73091,430985,141887,778232,627748,414229,29773
47617,79596,11569,36140,157396,89667,738637,272781,208582,21277
0,0,0,0,0,0,0,0,0,0
132118,73144,13344,46239,166221,131321,439213,425499,394308,32983
69068,68446,14961,43333,149232,78492,613972,246970,258074,21684
73235,48460,33665,58717,150614,87876,443571,390505,302527,23569
109112,53965,24212,39667,253305,60033,386151,358095,237722,28106
68824,51785,27308,52704,154011,137815,388103,238663,499464,26187
59559,89648,35596,79034,212113,114370,573526,653570,611843,42581
79914,94148,49084,100494,218391,212879,1413452,493253,492733,35444
79901,75366,18868,65020,147115,119768,296260,458777,350556,27255
0,0,0,0,0,0,0,0,0,0
327024,101192,13819,44990,281365,51791,430827,309804,248273,15714
256669,129838,13544,62692,184885,47384,431581,331353,210589,18440
106965,218739,11578,72462,245773,44823,657716,273231,163671,22663
107615,171041,7674,32519,181422,51923,177223,170971,138537,15351
244531,427358,16159,38123,575585,47078,206492,213757,241677,13275
263034,373060,55208,61920,267178,166945,303106,360456,309029,42196
140919,318266,31601,73790,224295,148733,281421,756879,237828,22072
99104,91549,11639,53004,134424,94399,297872,1182979,386824,52547
0,0,0,0,0,0,0,0,0,0
91816,130668,13966,67603,201315,56405,699914,490084,134329,16281
90492,74294,15741,34806,219464,66228,211511,233929,126024,23589
50417,84495,20759,23734,225571,50135,163074,318651,147004,14683
94096,68544,28211,51133,414119,92572,218339,208843,353194,30347
58610,98326,5376,32243,271106,62439,396939,167829,127457,22302
79346,148916,17936,46551,673238,80226,399125,391830,300792,33360
65618,142413,0,57990,411818,111813,587360,717824,247634,42655
60643,81084,169219,43322,150094,64137,213136,568114,116169,29873
70242,0,20650,0,276988,96066,764522,480919,309320,53493
57208,68831,22905,53248,168321,38430,844800,359337,132052,22114
82211,62436,11899,52906,176593,85074,145763,318172,284589,21028
28427,54145,6622,45067,77720,58109,259265,441530,239632,28796
23851,31475,12626,32561,78258,38260,464548,190434,178073,12133
26879,119347,30772,78215,165490,84505,992565,339981,286195,19022
41253,88840,23689,104334,308501,86771,604331,432406,370842,33974
39666,126937,49915,111842,232919,98360,567541,632849,353117,32302
54028,101192,27929,55561,186293,76568,200938,400616,298184,40079
64841,171152,89699,0,175764,0,1436199,1387486,279297,40769
59773,72079,48177,64485,71966,43912,205643,422389,77732,33952
47678,160179,87863,135361,316688,221489,188884,1467365,182837,26205
55727,53896,39154,34459,122724,31022,94973,408170,185999,11763
46961,50737,73480,55973,167987,82327,117975,625910,291624,43360
50803,66743,39592,66864,201491,46971,257834,629545,333707,41827
37140,55731,49472,44391,105380,43731,253934,1550125,279169,29999
60532,92214,24499,61239,123789,62909,283976,782363,229922,37509
49306,29652,12865,56337,99086,49568,291920,607050,137901,54958
0,0,0,0,0,0,0,0,0,0
48825,48784,22353,48002,129189,66954,348990,213753,303500,18286
43682,41085,32491,37031,88032,47347,295898,260575,180112,24223
30309,18592,15486,61257,74846,31926,369645,207354,110344,17157
41930,17437,6248,53304,90202,70395,501480,269270,143712,31131
51487,45952,21160,36679,133531,53839,509496,246992,147901,29464
37776,55640,16383,36401,86866,47122,435699,574145,266628,24989
32748,39262,30648,42003,119080,64046,303119,856216,365376,39130
18411,40669,22444,31606,64668,60955,159001,472047,199032,25859
0,0,0,0,0,0,0,0,0,0
134050,34178,18384,42132,107350,62230,1149927,218553,343232,19060
