Datetime,1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
2022-08-17 17:00:00+02:00,148164,34634,43361,69108,194038,81093,195101,326913,630611,41712
2022-08-18 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-18 10:00:00+02:00,52953,36728,12045,27352,83379,50296,211167,409212,381715,10670
2022-08-18 11:00:00+02:00,119766,26285,10806,49448,172001,53308,151704,245459,395283,11386
2022-08-18 12:00:00+02:00,54297,28035,8337,55977,234803,42042,167595,230772,299137,16799
2022-08-18 13:00:00+02:00,33797,30854,3158,32200,79374,21100,82873,162183,180820,37284
2022-08-18 14:00:00+02:00,37133,20249,7237,28162,123774,27338,135545,195399,176523,24140
2022-08-18 15:00:00+02:00,64332,34923,4704,32301,207691,67436,393213,297111,277056,34620
2022-08-18 16:00:00+02:00,55300,30225,6670,32085,118857,61613,230933,425299,536830,29792
2022-08-18 17:00:00+02:00,44927,29504,3301,16951,98794,44885,254274,289521,323373,28708
2022-08-19 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-19 10:00:00+02:00,65950,20279,19483,70696,153712,87905,548525,288708,180025,13055
2022-08-19 11:00:00+02:00,44162,62445,31134,245920,443137,259676,545609,1534454,174809,32320
2022-08-19 12:00:00+02:00,65184,54015,8453,63487,131641,78489,212802,232654,113693,5648
2022-08-19 13:00:00+02:00,108151,70850,175980,235382,390819,211969,193052,1256076,782932,58367
2022-08-19 14:00:00+02:00,29182,17022,6351,69691,111623,68714,216390,172252,144433,35724
2022-08-19 15:00:00+02:00,55273,25798,24811,51905,140797,122995,420554,215500,223304,26545
2022-08-19 16:00:00+02:00,63418,53511,13052,41683,149722,192192,430353,322528,282387,63271
2022-08-19 17:00:00+02:00,50927,28869,25426,47207,191676,141312,232328,475722,282425,28285
2022-08-22 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-22 10:00:00+02:00,353293,49740,19949,78783,400403,134663,392056,570400,450457,28991
2022-08-22 11:00:00+02:00,131058,30685,12051,49254,279908,103253,98567,317873,217104,38877
2022-08-22 12:00:00+02:00,129788,12098,5057,30923,191902,117263,188246,152879,125202,26571
2022-08-22 13:00:00+02:00,52438,107926,5775,34995,176104,84166,446494,195025,185542,19825
2022-08-22 14:00:00+02:00,87249,51964,8256,52723,166757,79855,465521,197906,442025,19943
2022-08-22 15:00:00+02:00,172275,66504,12072,71069,491030,202731,430138,502656,474708,43042
2022-08-22 16:00:00+02:00,114975,80228,16969,60001,356573,154963,359688,729464,393206,28863
2022-08-22 17:00:00+02:00,111970,74145,12986,32235,222141,150086,283997,305729,285919,22389
2022-08-23 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-23 10:00:00+02:00,63607,39678,11974,25042,186701,102181,574796,215502,168261,35455
2022-08-23 11:00:00+02:00,44554,37567,9386,38184,101578,64426,828165,270314,193435,23284
2022-08-23 12:00:00+02:00,36092,44503,5189,25796,74494,50692,329277,199663,140528,5680
2022-08-23 13:00:00+02:00,44632,24444,6512,25647,94344,57919,238851,195488,123629,5395
2022-08-23 14:00:00+02:00,25354,18206,8330,28188,99399,48508,309136,142505,139992,25393
2022-08-23 15:00:00+02:00,121029,53276,11227,40492,223494,65644,233865,302003,251996,14814
2022-08-23 16:00:00+02:00,68575,32475,15085,34380,113526,100612,358360,346558,225359,20054
2022-08-23 17:00:00+02:00,44410,26638,13065,24115,100269,64189,323630,241309,287982,27551
2022-08-24 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-24 10:00:00+02:00,65897,16730,10093,33760,125738,67232,360891,189997,156785,24012
2022-08-24 11:00:00+02:00,38491,16780,9025,40988,99057,60320,336328,214205,257890,28494
2022-08-24 12:00:00+02:00,29984,16981,12788,24739,51646,62745,133848,133699,190831,12821
2022-08-24 13:00:00+02:00,28297,16549,9084,21734,78792,60412,295035,141692,188557,12760
2022-08-24 14:00:00+02:00,36084,15331,7583,35452,111052,68405,137628,220037,232662,31511
2022-08-24 15:00:00+02:00,46282,23234,15154,33992,103804,100724,169015,250365,286513,28513
2022-08-24 16:00:00+02:00,53013,24177,13966,33589,152426,87306,187197,329904,354931,50403
2022-08-24 17:00:00+02:00,61930,17474,9685,18691,98556,30212,258856,155806,214122,17844
2022-08-25 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-25 10:00:00+02:00,33052,29264,3012,27396,85589,37651,167221,164896,355395,14875
2022-08-25 11:00:00+02:00,65718,21308,9333,38545,142572,72673,244824,325089,124315,28958
2022-08-25 12:00:00+02:00,41082,23977,7607,24732,89596,26209,154814,190686,65137,34129
2022-08-25 13:00:00+02:00,27699,14484,15353,31773,80636,34926,124821,161287,128216,14200
2022-08-25 14:00:00+02:00,22419,19942,8085,31064,130060,40472,74887,139481,131198,16922
2022-08-25 15:00:00+02:00,46259,27912,14799,49660,145477,91151,229096,233055,256155,23500
2022-08-25 16:00:00+02:00,47877,24812,0,41120,108863,87228,463578,369967,512254,28579
2022-08-25 17:00:00+02:00,59238,17997,109659,53472,97330,53169,332274,299087,249913,16985
2022-08-26 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-26 10:00:00+02:00,88898,20024,17069,31801,168240,47036,366116,387780,172322,33855
2022-08-26 11:00:00+02:00,69537,29522,21634,49046,187121,49781,155554,799524,106824,20521
2022-08-26 12:00:00+02:00,49637,12566,9384,22391,62804,22969,169240,159185,123001,11643
2022-08-26 13:00:00+02:00,66349,23694,31696,60005,173920,151959,102461,548314,290856,35425
2022-08-26 14:00:00+02:00,35224,11700,7807,33964,75083,38065,69620,199743,156364,18165
2022-08-26 15:00:00+02:00,77386,46708,19936,71523,272224,96946,179059,913161,284544,35626
2022-08-26 16:00:00+02:00,138335,131519,105716,218606,575966,308096,801407,2253507,1043506,104750
2022-08-26 17:00:00+02:00,80633,71416,30843,102215,427334,276168,505215,610561,609307,54278
2022-08-29 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-29 10:00:00+02:00,84766,35318,20561,67239,200016,76349,214295,355547,539712,37867
2022-08-29 11:00:00+02:00,64429,26967,33601,48738,298088,81973,224191,318906,223404,28799
2022-08-29 12:00:00+02:00,102634,24431,36428,80731,301700,88080,100145,305830,192429,42172
2022-08-29 13:00:00+02:00,143216,17353,28340,75837,199321,93221,191164,201785,233433,60939
2022-08-29 14:00:00+02:00,57043,15923,13810,53879,268771,92353,367943,290733,167885,40140
2022-08-29 15:00:00+02:00,77219,41410,0,55362,189779,78495,412460,403174,222572,91567
2022-08-29 16:00:00+02:00,77569,34278,205355,55621,323272,70934,201188,410080,491743,120218
2022-08-29 17:00:00+02:00,54036,39258,14572,40218,138762,79799,246066,224278,262870,54282
2022-08-30 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-30 10:00:00+02:00,58639,46070,12876,44785,140829,65713,682657,333879,279869,29582
2022-08-30 11:00:00+02:00,107240,24100,9098,35070,220912,69806,387677,263558,289163,75483
2022-08-30 12:00:00+02:00,125297,18762,23101,35340,139587,24291,288959,432582,183329,27246
2022-08-30 13:00:00+02:00,89282,18060,6222,30338,99407,33994,183813,450766,212966,18644
2022-08-30 14:00:00+02:00,118686,24250,21758,39967,197952,35836,464590,372951,386366,49315
2022-08-30 15:00:00+02:00,91392,35309,21393,40843,204126,66390,272172,396998,300746,43648
2022-08-30 16:00:00+02:00,125609,51783,42362,85862,332784,124700,329028,670104,898265,160662
2022-08-30 17:00:00+02:00,50767,35853,25487,63511,268071,93050,286938,307422,828171,48962
2022-08-31 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-08-31 10:00:00+02:00,47495,29011,28272,39892,119518,50881,250069,490982,295078,15961
2022-08-31 11:00:00+02:00,94350,36198,74472,91138,192515,91903,298385,817784,394784,23675
2022-08-31 12:00:00+02:00,38203,21410,45042,48249,138977,66337,279853,695219,487706,17044
2022-08-31 13:00:00+02:00,55950,13224,39935,43171,143973,46035,216454,312664,690181,12523
2022-08-31 14:00:00+02:00,23403,19116,14572,54966,117157,55732,287475,187494,129043,8814
2022-08-31 15:00:00+02:00,48172,25398,20810,85995,231840,61757,370139,445276,348529,42010
2022-08-31 16:00:00+02:00,78956,40971,46035,59385,252407,68036,513560,476520,723675,70977
2022-08-31 17:00:00+02:00,116843,30699,34177,57646,187169,102012,382976,361085,419511,25631
2022-09-01 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-01 10:00:00+02:00,26182,31032,18564,109139,139894,70902,329720,528476,241211,33177
2022-09-01 11:00:00+02:00,69661,34261,15930,101422,185059,72075,681653,298734,223778,55800
2022-09-01 12:00:00+02:00,70477,25426,17627,62929,158164,57979,323468,387236,95759,72839
2022-09-01 13:00:00+02:00,100938,53046,8884,41188,202729,64228,108865,277012,153932,19661
2022-09-01 14:00:00+02:00,67493,24879,19389,32918,120770,62389,392711,302058,196905,24080
2022-09-01 15:00:00+02:00,113086,69705,32711,49565,187825,98758,260966,396007,345530,17318
2022-09-01 16:00:00+02:00,90392,115575,35986,96705,230884,126247,373404,601503,551440,46792
2022-09-01 17:00:00+02:00,84640,32798,16823,70651,189367,121474,167484,448077,395287,37509
2022-09-02 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-02 10:00:00+02:00,71933,23474,12454,57060,135516,79070,319005,313297,824343,32549
2022-09-02 11:00:00+02:00,86245,53759,11560,60449,263283,62191,519010,378356,277347,16374
2022-09-02 12:00:00+02:00,73023,50574,10579,34113,115375,61120,343614,167075,141165,16082
2022-09-02 13:00:00+02:00,140812,52828,44585,56175,334896,94892,591079,453993,477771,77961
2022-09-02 14:00:00+02:00,95962,53851,29570,83780,262686,86065,536816,442389,447621,28283
2022-09-02 15:00:00+02:00,181893,38865,25691,68368,433142,99674,1400041,778575,388080,66746
2022-09-02 16:00:00+02:00,97159,71822,24042,98504,279788,136300,775330,616812,265450,60555
2022-09-02 17:00:00+02:00,75440,26140,24631,78326,163425,51383,361255,510644,210802,57158
2022-09-05 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-05 10:00:00+02:00,174223,55685,23290,48039,448021,119305,767046,404676,600616,27171
2022-09-05 11:00:00+02:00,49988,46396,17055,65499,329130,106382,337434,299948,467256,23058
2022-09-05 12:00:00+02:00,92974,30539,7164,65830,187560,115074,168447,214117,400904,16181
2022-09-05 13:00:00+02:00,71276,23737,4707,32017,233934,97207,261433,131197,553988,47186
2022-09-05 14:00:00+02:00,39291,34413,4751,29414,198814,113541,256144,231996,422524,23435
2022-09-05 15:00:00+02:00,93391,39177,15324,46895,371319,135694,402064,383014,664541,58525
2022-09-05 16:00:00+02:00,71788,49163,16785,39856,319555,149922,236232,318409,466468,59416
2022-09-05 17:00:00+02:00,45584,17573,14051,37945,204796,134745,177893,214142,407199,24608
2022-09-06 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-06 10:00:00+02:00,95225,32044,20035,74092,230775,74267,417006,247699,265323,11417
2022-09-06 11:00:00+02:00,41101,28979,23776,44534,210801,134742,615220,236521,264620,25921
2022-09-06 12:00:00+02:00,41824,33944,18783,34515,138976,94766,392085,263599,433435,19131
2022-09-06 13:00:00+02:00,37044,21522,15997,35180,80307,66907,477876,238907,265026,27633
2022-09-06 14:00:00+02:00,36741,24019,19668,23834,92812,60473,428532,176338,116660,19532
2022-09-06 15:00:00+02:00,94314,43475,29868,58471,198702,132633,456012,455445,230866,34030
2022-09-06 16:00:00+02:00,114644,64807,43787,66971,262456,191268,422854,587413,321308,40908
2022-09-06 17:00:00+02:00,36952,24008,20501,36708,107709,125468,398905,356108,304589,18968
2022-09-07 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-07 10:00:00+02:00,130576,70742,23503,107958,260306,102121,770460,251762,820212,17879
2022-09-07 11:00:00+02:00,367500,54533,21902,69335,103987,84049,618851,613757,1889036,16994
2022-09-07 12:00:00+02:00,99514,35264,9033,40688,154096,46539,418942,257651,1099937,10920
2022-09-07 13:00:00+02:00,45238,28247,8968,50479,166793,42750,307535,260826,358422,6607
2022-09-07 14:00:00+02:00,69947,47468,17890,150415,224189,46384,148187,248128,429720,7754
2022-09-07 15:00:00+02:00,102137,90418,26358,79537,296705,68285,478964,281031,550761,16519
2022-09-07 16:00:00+02:00,71418,76336,33776,78251,239815,89901,341766,504734,319489,17876
2022-09-07 17:00:00+02:00,61376,51355,11800,75886,199976,78566,302513,332988,354780,20759
2022-09-08 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-08 10:00:00+02:00,25216,29370,11860,38331,94816,33698,467655,177150,142822,7476
2022-09-08 11:00:00+02:00,32169,19395,15772,53484,63483,40590,198911,208944,104578,19385
2022-09-08 12:00:00+02:00,71571,26939,27456,46257,108904,38101,553121,255411,140132,16151
2022-09-08 13:00:00+02:00,109662,22401,58898,86008,185232,46428,312268,539207,391179,16677
2022-09-08 14:00:00+02:00,122286,169812,53931,91130,241182,88220,2310552,653548,642034,31370
2022-09-08 15:00:00+02:00,100924,81452,83652,137098,280778,157293,2341204,994277,530492,30764
2022-09-08 16:00:00+02:00,86153,78778,22794,102536,220040,127589,1628324,908479,250531,29844
2022-09-08 17:00:00+02:00,69887,25723,17415,58947,102943,73281,976350,494273,193864,17109
2022-09-09 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-09 10:00:00+02:00,113459,54111,25603,85580,226398,78533,1689807,1325817,611172,37389
2022-09-09 11:00:00+02:00,227385,50154,11357,88640,130250,52601,1529237,1320437,184126,28311
2022-09-09 12:00:00+02:00,120253,32491,5395,91125,82135,22186,503994,576705,102331,15091
2022-09-09 13:00:00+02:00,103171,32946,29901,69847,155993,29786,343739,700811,169006,20197
2022-09-09 14:00:00+02:00,94472,29216,9382,56700,92099,26814,366916,1010210,98821,12171
2022-09-09 15:00:00+02:00,73023,48175,12084,62503,161082,150912,469861,1346592,191522,20592
2022-09-09 16:00:00+02:00,73680,51705,15290,60082,182865,166506,506780,800938,399544,25090
2022-09-09 17:00:00+02:00,43679,58139,91770,60667,121675,82437,252968,652264,438432,22623
2022-09-12 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-12 10:00:00+02:00,104033,37857,21852,82987,485584,128550,949444,451357,406608,32103
2022-09-12 11:00:00+02:00,39940,32485,16038,50368,362682,118664,409113,239140,273178,20467
2022-09-12 12:00:00+02:00,71012,17657,9878,101685,138380,65829,1136359,357715,88003,43833
2022-09-12 13:00:00+02:00,38191,13601,14263,49345,103744,35331,423142,226261,162742,15943
2022-09-12 14:00:00+02:00,37937,21859,14067,63560,142012,96949,297289,454663,213972,24964
2022-09-12 15:00:00+02:00,106020,58946,43017,151757,451998,208094,504830,523784,331091,42631
2022-09-12 16:00:00+02:00,72938,49514,24603,164902,383349,168839,714840,661974,221722,38350
2022-09-12 17:00:00+02:00,71967,89044,20185,91722,173962,79069,352534,620119,234833,38004
2022-09-13 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-13 10:00:00+02:00,56261,39514,32097,67507,140124,94894,339478,381713,241542,15933
2022-09-13 11:00:00+02:00,23057,36150,19269,67117,122526,33096,512324,465938,813850,26626
2022-09-13 12:00:00+02:00,31563,21557,12407,68475,149146,28537,214511,210602,224773,18193
2022-09-13 13:00:00+02:00,41159,28460,14439,68330,123533,35355,264859,433548,148395,15780
2022-09-13 14:00:00+02:00,136924,77970,64284,146462,360556,163051,901617,750355,394983,41065
2022-09-13 15:00:00+02:00,107252,90869,44380,119278,341540,130907,1154239,752382,278400,76992
2022-09-13 16:00:00+02:00,89938,81695,0,63034,256006,54237,452843,747739,259451,0
2022-09-13 17:00:00+02:00,53817,55238,271207,46445,110293,80861,246574,363827,182860,361076
2022-09-14 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-14 10:00:00+02:00,59090,29993,15877,55974,137286,49719,493977,281759,259283,19410
2022-09-14 11:00:00+02:00,45577,29296,8477,41538,69198,38599,331622,200823,115985,14179
2022-09-14 12:00:00+02:00,31392,18221,11841,30914,83722,18944,254500,123586,372854,11255
2022-09-14 13:00:00+02:00,28028,32990,8709,51569,135062,47103,385123,385039,205652,33262
2022-09-14 14:00:00+02:00,78902,48216,20170,41000,363484,73761,412624,424542,133880,68534
2022-09-14 15:00:00+02:00,134066,58801,30033,61785,464913,141008,857354,427936,166852,88262
2022-09-14 16:00:00+02:00,149973,72223,41677,85941,321387,74460,363220,581528,312062,66071
2022-09-14 17:00:00+02:00,136355,31131,17955,56561,229563,51311,116351,392996,414215,35741
2022-09-15 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-15 10:00:00+02:00,63717,46330,12576,43545,162615,60983,566927,257028,233392,27357
2022-09-15 11:00:00+02:00,52147,34247,13851,44957,183073,36267,371538,282448,132497,12893
2022-09-15 12:00:00+02:00,102844,32164,23215,55647,217267,55028,483894,454139,278615,11412
2022-09-15 13:00:00+02:00,43830,31737,18849,20615,132396,22131,415865,325069,207317,9169
2022-09-15 14:00:00+02:00,42313,49945,33523,49421,262159,41013,816294,334039,309911,15820
2022-09-15 15:00:00+02:00,63980,187405,48472,49447,344782,63645,616511,479666,523663,24138
2022-09-15 16:00:00+02:00,108149,111691,42886,77810,352125,70863,597723,670779,520217,37876
2022-09-15 17:00:00+02:00,44107,68193,17892,54192,176411,45456,573117,396924,405932,74035
2022-09-16 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-16 10:00:00+02:00,118553,47132,38964,43880,347082,58854,594655,496067,282883,37831
2022-09-16 11:00:00+02:00,154439,139437,50562,270799,567752,376071,1658621,1845077,1071443,67937
2022-09-16 12:00:00+02:00,30195,49979,27588,73420,124220,51753,590334,425445,163991,10367
2022-09-16 13:00:00+02:00,307586,180782,334459,247321,710257,215133,1130168,1919884,1453312,105159
2022-09-16 14:00:00+02:00,124671,54052,32654,60647,117726,34830,360738,211655,248069,22319
2022-09-16 15:00:00+02:00,127622,79880,33129,103415,228985,72013,435427,636165,250642,17162
2022-09-16 16:00:00+02:00,86781,77939,56642,85326,241221,69509,362919,512211,451922,38851
2022-09-16 17:00:00+02:00,73790,39661,39058,45403,156459,55291,350831,340011,414916,14487
2022-09-19 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-19 10:00:00+02:00,47354,41008,15816,44831,191724,35815,186523,313430,322142,12542
2022-09-19 11:00:00+02:00,42298,25944,14221,45566,125334,37815,170543,428158,238285,16708
2022-09-19 12:00:00+02:00,15954,23672,5914,20414,110881,39356,163789,222691,80378,7967
2022-09-19 13:00:00+02:00,19411,24736,14379,26351,87499,31096,111437,222923,261054,23660
2022-09-19 14:00:00+02:00,34293,28988,10198,33015,98623,33130,200300,200912,71365,23895
2022-09-19 15:00:00+02:00,27440,52783,24137,35136,146324,51002,422304,286428,272129,26119
2022-09-19 16:00:00+02:00,108633,50644,41801,72482,400809,108357,553041,744995,343856,37899
2022-09-19 17:00:00+02:00,51709,19396,28736,41842,164607,77759,450818,464776,192082,14427
2022-09-20 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-20 10:00:00+02:00,97949,35547,32149,80018,144753,84462,736550,304315,263894,62998
2022-09-20 11:00:00+02:00,98052,36969,37867,48414,135835,99425,447362,325990,663067,47160
2022-09-20 12:00:00+02:00,112889,35468,17222,35519,97061,71257,509240,189763,213064,52019
2022-09-20 13:00:00+02:00,47930,31855,14442,33654,92291,34441,529413,219121,209572,21146
2022-09-20 14:00:00+02:00,69864,40081,23542,30119,105527,40567,479172,468232,380483,19543
2022-09-20 15:00:00+02:00,67769,66530,20039,48826,236520,67595,464162,456191,416109,68433
2022-09-20 16:00:00+02:00,87816,77305,33663,68030,235002,108127,802980,733456,714576,70440
2022-09-20 17:00:00+02:00,73886,35817,22287,41676,127611,48674,324667,398513,531326,50527
2022-09-21 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-21 10:00:00+02:00,47843,42999,18492,33829,124953,37721,679518,376196,519063,33446
2022-09-21 11:00:00+02:00,41622,31162,24886,33677,78195,45072,504602,244624,197001,22284
2022-09-21 12:00:00+02:00,54073,29757,14227,21601,83156,77441,304363,138224,206123,27446
2022-09-21 13:00:00+02:00,39696,23289,9786,28821,52854,21167,233993,216325,392062,29521
2022-09-21 14:00:00+02:00,39948,45321,16407,22323,88882,26091,422429,161630,191247,33912
2022-09-21 15:00:00+02:00,132283,50719,22000,41608,125248,38669,257718,293531,313201,25533
2022-09-21 16:00:00+02:00,254374,56739,38204,71006,110873,89915,308213,460186,457301,42874
2022-09-21 17:00:00+02:00,81746,36802,16340,60438,98799,33090,429070,319986,216522,26630
2022-09-22 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-22 10:00:00+02:00,65986,46095,25352,88646,175607,90786,1120886,602811,312949,43254
2022-09-22 11:00:00+02:00,42794,44368,28437,59051,104167,75971,993463,265382,255360,28810
2022-09-22 12:00:00+02:00,27255,21495,13051,34095,57086,34288,594032,302960,100261,34814
2022-09-22 13:00:00+02:00,30276,52619,51145,51999,147731,71339,849776,487548,124171,24190
2022-09-22 14:00:00+02:00,44446,33552,14083,52381,100914,53347,567137,299855,112448,19049
2022-09-22 15:00:00+02:00,74185,65757,19765,60439,245927,81841,660094,399947,493248,31832
2022-09-22 16:00:00+02:00,108023,66663,23147,52321,208021,73641,679682,551181,339144,54879
2022-09-22 17:00:00+02:00,42269,41825,25124,50269,149443,41214,575098,354873,194324,49042
2022-09-23 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-23 10:00:00+02:00,35417,42828,43273,47844,279446,96435,410367,302075,126777,39859
2022-09-23 11:00:00+02:00,60172,61789,44572,68322,763480,103597,506062,336709,198218,43712
2022-09-23 12:00:00+02:00,182915,50518,59292,101911,471206,173581,1600600,603290,294568,50674
2022-09-23 13:00:00+02:00,172174,117926,175824,194031,722085,241149,1322545,1772209,1107961,83981
2022-09-23 14:00:00+02:00,130349,49196,30275,44897,360869,125566,528786,413288,536734,45583
2022-09-23 15:00:00+02:00,102338,107352,44620,75237,540017,144702,829446,428178,283226,66673
2022-09-23 16:00:00+02:00,121394,91766,48346,81554,471577,149866,373166,661561,259140,65787
2022-09-23 17:00:00+02:00,82809,45404,26692,68678,312254,162398,292018,416976,172558,43050
2022-09-26 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-26 10:00:00+02:00,36914,34691,36360,80110,165340,90981,215019,611841,475474,23741
2022-09-26 11:00:00+02:00,56827,41305,27796,85128,146142,59304,324212,554587,711207,78131
2022-09-26 12:00:00+02:00,44585,37006,28833,82661,120175,70072,261833,518822,444754,28513
2022-09-26 13:00:00+02:00,48206,24995,15924,43047,123233,43534,147106,595615,312297,20676
2022-09-26 14:00:00+02:00,36469,47914,24940,55052,115383,117794,206891,468213,205243,104804
2022-09-26 15:00:00+02:00,130168,47480,23958,34258,219569,146491,221925,750258,225580,44514
2022-09-26 16:00:00+02:00,132607,66087,54676,76009,254624,142381,519456,939197,457589,45951
2022-09-26 17:00:00+02:00,79421,64769,29798,55595,117296,128094,178331,560969,281932,36577
2022-09-27 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-27 10:00:00+02:00,92763,60476,20126,53422,219554,79355,313463,571092,612856,24319
2022-09-27 11:00:00+02:00,88203,54765,26247,51603,203671,60683,566866,386529,472929,14788
2022-09-27 12:00:00+02:00,86429,40389,26617,44168,111856,52391,467911,301986,317486,36130
2022-09-27 13:00:00+02:00,62030,40814,20463,39673,89463,46324,274337,251712,165332,20881
2022-09-27 14:00:00+02:00,187636,36675,18953,36170,88246,35120,409584,217318,1365057,17618
2022-09-27 15:00:00+02:00,88355,82658,33731,77216,180963,130347,948913,479603,234161,58228
2022-09-27 16:00:00+02:00,222167,84409,48267,162966,221914,192085,762361,674563,557599,44019
2022-09-27 17:00:00+02:00,215959,70552,61829,156454,252862,100420,463988,661595,744780,59435
2022-09-28 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-28 10:00:00+02:00,284700,85601,39993,174072,410457,116897,1084626,648757,608492,69586
2022-09-28 11:00:00+02:00,297974,58559,36892,201145,470291,94320,823774,654356,397894,32658
2022-09-28 12:00:00+02:00,149622,110984,96488,211105,487123,156605,1198515,1181262,688811,78857
2022-09-28 13:00:00+02:00,194926,54317,37632,78951,452874,76540,478437,438571,311230,36780
2022-09-28 14:00:00+02:00,60894,69518,37675,89591,189005,107235,598964,571637,267471,24082
2022-09-28 15:00:00+02:00,99605,120089,53441,89928,183922,125233,757508,632882,242089,64654
2022-09-28 16:00:00+02:00,170332,117748,65402,105915,311958,181140,652855,890770,447282,74131
2022-09-28 17:00:00+02:00,75404,57717,37783,64192,193903,75815,434867,372515,206554,26301
2022-09-29 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-29 10:00:00+02:00,211764,54947,27197,81205,382717,155385,1027656,541110,234978,79177
2022-09-29 11:00:00+02:00,156912,76082,30168,68757,240256,127288,470090,289423,298852,34381
2022-09-29 12:00:00+02:00,147343,38874,24713,66704,243417,131286,265167,412900,386229,27807
2022-09-29 13:00:00+02:00,131081,37265,22495,54840,228759,123971,256472,217262,278070,22373
2022-09-29 14:00:00+02:00,189771,57922,42600,64095,264306,149562,397078,354712,766272,33343
2022-09-29 15:00:00+02:00,146938,96021,29882,93343,237943,190170,272348,460952,1015252,137905
2022-09-29 16:00:00+02:00,253251,149475,47064,103065,409135,306916,629161,826550,973545,104810
2022-09-29 17:00:00+02:00,144586,58109,29270,68379,211460,140267,339584,697814,489472,106600
2022-09-30 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-09-30 10:00:00+02:00,107094,96384,16169,83827,181484,92582,177971,658824,379810,27777
2022-09-30 11:00:00+02:00,63129,110743,18680,66144,120555,99683,539340,656673,174302,16523
2022-09-30 12:00:00+02:00,38629,89133,46126,78234,98497,86101,646148,400539,324793,35070
2022-09-30 13:00:00+02:00,65127,80007,62548,113051,221329,120912,397336,644315,383143,24439
2022-09-30 14:00:00+02:00,135793,116533,40375,66556,206848,114814,680592,522502,321394,45256
2022-09-30 15:00:00+02:00,82419,142501,40843,70922,194871,135688,345559,689849,374878,62609
2022-09-30 16:00:00+02:00,118705,122193,32741,55623,195385,164786,435585,650338,531268,43449
2022-09-30 17:00:00+02:00,90562,153251,27524,61940,145110,129956,320206,495328,385062,32605
2022-10-03 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-10-03 10:00:00+02:00,465205,95480,28858,62448,156482,89994,493400,345750,486914,34793
2022-10-03 11:00:00+02:00,69749,66491,23886,50163,139900,69634,344164,286524,332952,20018
2022-10-03 12:00:00+02:00,44589,49730,15894,29001,93183,59962,217462,173906,190655,21623
2022-10-03 13:00:00+02:00,107819,45470,15445,34959,153413,52035,243018,300356,219341,11692
2022-10-03 14:00:00+02:00,72574,41545,20188,30534,91083,57269,129661,273605,243653,35123
2022-10-03 15:00:00+02:00,113968,96514,39002,62605,174002,115540,394503,634277,265520,28479
2022-10-03 16:00:00+02:00,160753,100290,43308,83777,298786,91670,456213,969396,327306,50244
2022-10-03 17:00:00+02:00,96237,70184,22697,38819,158178,46748,262124,332432,230172,17621
2022-10-04 09:00:00+02:00,0,0,0,0,0,0,0,0,0,0
2022-10-04 10:00:00+02:00,87732,76151,38060,94375,248090,50390,297594,511250,320331,48531
2022-10-04 11:00:00+02:00,180204,52660,29765,65844,173793,62495,259208,487662,296645,43416
