1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
0,1897122,82840,2409580,3896364,2017298,1219767,12204034,10138594,1778005
0,1571053,45120,2541633,6111070,1572901,967901,7208041,7202672,1252448
0,897196,61173,3167642,5868149,2176771,1879111,6486862,10287593,1329090
0,849925,73318,3191413,5987430,1915655,1847287,7671942,7503270,2422571
0,939538,155211,2503587,4642233,3483688,2044063,5087420,8871431,1072721
0,1281233,104090,2018985,4102769,1827183,1626046,14257860,10135637,1177838
0,2606600,45128,1943236,3890993,1230419,1230810,14077418,11982139,937653
0,1443879,92512,2187456,4439295,1053478,1351789,28100490,25532444,1471862
0,1429921,61647,3935164,6275027,846138,2273094,21799244,10703079,1460213
0,1253457,150169,4987318,7615068,994436,2577584,20945576,9959107,1142454
0,1554931,58715,2961687,4097113,623451,1207987,14631526,10705515,1189273
0,1422270,96123,2461538,4602107,1808170,1361720,15533316,30281406,1007029
0,870137,124553,2605091,3487089,1564182,1474709,14887240,19700836,943383
0,1000355,128211,2508489,3812138,2218604,1253073,12068075,14640029,1195964
0,1358267,134523,2091647,2832632,2026145,815749,26927150,9570884,2743258
0,1049530,104496,1115344,1547491,1925894,474501,21220358,12110388,1925009
0,1054568,63449,2269633,2776808,2157825,1457680,16950154,10357178,1977044
0,937988,101981,2406181,4511905,3181836,1385255,20947097,16495933,1333109
0,1289859,219976,2523298,3152656,2260311,1444222,21074450,10217756,1533009
0,1163270,145192,3053521,4409343,2820510,1704716,26347655,16146671,980389
0,909123,120074,2046064,2388307,2749408,2090114,18909986,17103257,1333277
0,896921,76188,2533220,3088964,1491142,4292953,24278591,9045635,1768280
0,1537175,117504,2084074,5082353,2637665,2753562,27212236,9378903,1615329
0,1499662,174395,3872307,9469167,2544577,1515490,38428975,18456797,1751635
0,1716495,101881,4276370,4880666,3245845,1206108,39286000,10921619,1091833
0,1430650,278194,3444780,4294797,3337230,885286,21017676,11742227,1065963
0,2427866,132585,2622350,4018387,1893425,848975,21413397,17438618,1139093
0,1107580,117966,2654499,4456819,2930841,1032018,22630711,34737459,1131905
0,1153260,131494,2026028,3325805,2995119,1342810,36150447,21037765,1285542
0,912852,93674,2231835,4583765,4794578,1557831,49009224,22579780,1758429
0,1900469,48237,1741443,3872531,4908091,932799,26641901,23729680,1730538
0,1604012,47872,1740975,2947073,2392304,1002347,22841858,13051543,2073741
0,1103005,41530,1855049,4230054,2398928,1021908,23742114,17287624,1972272
0,1084615,61166,1491871,4015373,2343686,753479,18210565,14531613,1038724
0,850979,122594,1891403,3044030,2473082,2258222,15474010,12168566,1914202
0,1588172,51634,1385661,2231274,3436881,779266,7760709,16515902,1754344
0,1493126,62960,1872685,2230930,3359803,1143300,14038707,13000955,2633781
0,1334437,65900,2613336,2973704,2235562,1706235,16886419,15440303,1736078
0,1006683,121490,1871282,3667089,2197514,1098375,15930813,18393856,1433612
0,1039754,98861,5050589,9460686,3076313,2207473,17900690,32907233,965405
0,1102631,49004,2291464,2973216,3832336,1554940,15376597,16981112,1459514
0,997103,50124,1720481,3344323,2088003,1473911,17870752,11263852,1552757
0,732546,39116,2153370,3604753,2560619,2347837,16389918,11939213,1031257
0,1180292,93023,2447178,3366876,2157337,1434448,41781908,5702651,875236
0,895793,185192,3105625,3099878,4277152,979694,21000763,11647149,1135054
0,1013706,110571,1832759,2278269,3241132,1309977,16409009,8413779,1118738
0,1122077,66053,2043935,3439919,2163162,1356380,18126112,10445150,933323
0,1185215,159888,2303730,3439514,2331493,1020584,15427402,9544691,843160
0,897592,180220,1969484,4219381,2161768,736950,14455563,8626220,1173250
0,1190300,605049,2462781,2931539,2173803,645844,17439433,15559674,1170345
0,1301081,234167,2046289,2501895,2098213,572601,14489492,4227784,1550379
0,987294,186713,3050916,2942254,1927504,1160257,14706533,12034561,1022796
0,860693,171100,2640499,2459048,2630272,747240,13331198,10074708,1186778
0,1832046,183904,1591952,2450176,1971953,790665,15835345,11853771,1048719
0,1427706,167975,1604452,3532677,1842357,667368,15543744,8202955,1166001
0,1018415,552289,1885661,2597979,2465696,1311750,16110558,2910416,1841629
0,913578,182828,1761323,3072287,2206491,1051994,13645705,8700023,1195139
0,1441316,177933,4584051,7929150,2367379,1712171,15730521,8358339,1084545
0,1293976,172649,2164545,3032199,2312507,1256016,14576806,7032638,938832
0,2782637,145023,2124059,4067925,4103340,841120,44063691,12069443,1024682
0,1205733,167550,3032615,5425982,1901660,811151,15149317,12841436,895217
0,1041385,77798,3965568,4146123,1691864,1787704,11802478,8098493,896645
0,1138398,119237,2701303,5215181,1592199,1050497,18806801,8333735,1272614
0,1109588,104823,3149004,5141208,2630644,1746940,18463547,8200620,1097436
0,880553,129038,4045092,6550482,2789460,1522748,13784171,10574902,1143894
0,993751,87560,8145595,16027895,4417910,3463815,12531310,8045202,1056848
0,1955740,98424,3502327,47076283,3021932,1534454,16053751,9240842,834906
0,1189313,149582,4075300,10496791,4092777,1250778,17688479,9227699,1474765
0,1094802,135529,2263016,4687401,2363979,765659,15794457,12674048,604554
0,978251,189871,10969796,6584036,2624975,1638965,11887341,8757001,704513
0,845843,122184,18125897,7560845,2849826,2027191,14445732,9706623,838928
0,1131185,141945,8115160,6682981,2104449,3697286,18896961,7025499,536495
0,825046,176342,9287846,11909221,1781874,4218301,17820640,9113392,396909
0,1163058,163106,8772082,10671557,2505019,3624147,12688893,19320443,170907
0,851567,175838,4127062,5336487,3985778,1925041,12431729,33288591,537801
0,738538,87237,5073242,6984682,2823141,1822546,16107770,16442286,544424
0,1068928,71586,2964402,4167050,2156558,1335613,12553699,16607594,323444
0,844670,193013,4239548,7108733,2398002,1708894,29895322,14112557,636575
0,1656623,100879,5395957,4593404,1429403,1307555,16714285,11028103,992870
0,899698,204797,3192525,4653109,1758587,1435723,17080155,11446662,712287
0,766612,180839,4188160,7239614,2266579,1952390,17865668,12989322,1136803
0,1061770,109684,5544857,8615544,2856435,1394891,21472553,14254239,724026
0,987066,192449,12191068,33610868,2295534,1518700,15217496,19286023,1228422
0,807928,150514,1820062,3688161,4085667,746459,16877404,10836417,1380419
0,958996,180619,4190708,7107155,1896120,1192671,26037300,11826108,1286088
0,887770,103914,3509870,6047819,4193208,856337,34195295,8900205,1884835
0,1022215,96770,4195134,6701906,2683826,1096000,30206344,7701258,1280753
0,1011058,154318,2211654,4256592,2762554,682781,28173532,9963899,1993788
0,1250860,94068,970927,1766857,2459043,423428,34022922,6262607,1951058
0,1367575,112165,2618611,4227430,1791218,1175826,52692966,7413057,1513298
0,2063981,158765,2127937,3699805,3196634,818349,35604459,5102481,1568644
0,877649,105979,2643000,3435215,3939605,810596,29699707,5438878,1055927
0,718841,146988,3204092,5203919,2643682,1224325,51625947,7589676,747094
0,1105031,78995,2300706,3689066,2191017,979749,46326712,6025519,1164985
0,753178,56306,2793520,4724078,1184196,819055,27178938,12947774,1277332
0,280982,244370,2873507,4449760,3500538,699500,37412804,6417330,1042689
0,204922,102792,2308068,4436476,3411471,980582,21854556,6378263,1308743
0,422043,113864,2516211,3562112,4517281,1425541,31160854,8946411,1011435
0,345585,83229,2100197,3641535,6723404,761297,20731748,7764480,904702
0,224269,109518,2834148,3238542,5326535,855856,19334791,6174285,1067830
0,631605,122907,2325252,4094392,4071608,933890,28923172,7608897,1078035
0,748556,160352,2418109,3410293,4120677,1046753,29996332,10101049,899446
0,645026,77336,5038434,9018111,3335344,2202731,41331520,8197264,714985
0,587340,52323,1704765,3284256,4142366,988376,13908046,8555813,950316
0,761413,74674,1785383,3007692,3498406,873429,29288218,6417461,1035134
0,1148942,134281,2140989,4030011,3213427,991794,31215060,6895109,2072660
0,1393573,180005,1803972,3918792,6910234,951217,25127009,17650838,925568
0,817188,351573,1715546,3352578,4993332,886730,17453802,8001908,528460
0,827829,173984,1402766,3665365,4982594,682402,8191365,7200018,958191
0,1025296,189115,2338729,5856174,2408977,916840,22251785,6325275,925882
0,645234,164557,1963889,4472614,4150248,1333911,17104396,7447472,948096
0,1098135,151228,2790967,5339799,2882400,1693881,16551162,18522366,1970343
0,1204393,85253,1966076,3620255,2629638,1050202,18900305,11234042,1031717
0,1545787,88566,1259645,2236531,1987186,412560,18379561,7367136,1056106
0,1110020,168029,2303239,3768102,738797,846378,20574045,8327911,821246
0,749713,92772,2639112,3907229,2471029,1240920,16750043,7566971,832574
0,648226,160870,2064422,4300449,2174924,1320778,20409233,8990936,541157
0,561607,510537,1669716,2627438,2429831,977263,18412114,8012128,562886
0,1094536,180233,1487780,2224946,3216762,739565,15846290,6432936,989142
0,789710,64234,2224063,3719881,2410156,1013918,20980398,5860467,986494
0,519667,60592,2343163,2894480,2654521,1329075,15568458,3210759,1829542
0,1332955,140249,2117648,3295419,2125625,1121017,15673890,10979539,1070513
0,1156294,83790,2785278,5028767,4243400,1110534,36458918,12769445,1032561
0,936110,93447,1878514,3606020,2650947,529267,11538820,8715004,1281663
0,896439,48635,1920214,3178115,3005447,555532,14896585,10143626,1032484
0,812124,30438,1736184,2754056,2071220,533800,16981088,7817199,820144
0,794227,107146,2562164,3780823,3164118,653897,13760257,10343491,741587
0,793737,159729,2020019,3411527,2322052,1170154,17165187,7737739,714784
0,1069610,89246,1277502,1881637,4596807,1502497,14708882,11392761,861505
0,1075318,54695,3015852,4053778,3087797,2580500,19906776,29140805,996423
0,515910,85673,2002001,3541471,2050444,1065103,19697666,13511713,1682953
0,692107,107650,1737627,5064941,2218170,665133,21008948,14704413,2198128
0,1117411,94922,1999911,4259240,2920482,1014773,23145114,23804176,799419
0,882959,85642,2157034,3213094,2935228,1094265,13423593,21925026,1060284
0,851987,102154,1700499,2976759,2537765,1171406,19691437,11593580,1305157
0,653890,173892,1808570,2474624,2152706,1141498,22707378,10718115,1779188
0,915480,65873,2394603,4506274,2504803,1800941,16412169,9084159,1389418
0,725233,62696,2788650,5272398,3890777,1105569,14117903,6986026,1329064
0,1042342,50729,1474311,3229132,2849023,562649,10377881,16405982,1405259
0,594461,77470,1924673,2579671,1294605,958035,16857625,30655065,942026
0,705888,106064,3303070,3695459,1825517,1069790,12235304,9775235,1426998
0,448233,33982,2163484,2964229,2640764,1009524,26223363,7693970,1861738
0,750520,151207,1915271,3884069,3162224,984390,22554807,7105124,1353262
0,884277,85216,1795195,2562641,2305584,702202,11193461,6521029,826621
0,820475,50451,1554107,3254952,1377886,729422,13238714,6769305,1392793
0,818087,63789,1568546,2497212,7966100,749159,10575002,11561537,1566568
0,1027892,94471,2841543,3965534,5267683,765588,14425700,10441024,1535982
0,2353438,274687,3825943,4704778,4938556,742887,12114131,8177109,1230134
0,1816902,89951,1765392,2741004,3863548,649121,7252637,7329551,1349306
0,618477,83912,2806639,3544440,2146857,1137259,14812907,18699900,1074626
0,631042,226509,2371067,4455190,2504088,1098144,11371312,12469251,791035
0,889527,184789,1827486,3330454,2125655,864857,21360173,15710389,873874
0,1384614,147572,2078967,2529994,2283699,1695895,14963482,15271807,718397
0,1160879,114126,1278609,1524577,1841633,480373,14193583,19359905,925237
0,2637971,89117,2117926,3528488,1792961,852933,10586599,9720212,1129015
0,752971,94997,3039307,4344895,2715157,981648,12064420,9171786,1620329
0,700789,79319,1952569,2708548,2398214,892817,23484431,11759416,905059
0,1302674,37300,1994937,2751691,1836693,772176,16461294,17723919,940300
0,1101588,59027,1159979,1482119,2294551,574099,11290371,20770607,1175405
0,784858,58920,1643751,2329679,1870081,705466,16525720,8933083,1087376
0,827642,82085,1722176,3146244,5021385,940532,13278416,12085985,923257
0,569342,67349,1502133,2637358,3052287,1331731,19724864,9282703,1524605
0,710920,91003,1475398,1966012,3169618,1229782,16414034,7021798,2798907
0,1055090,59124,2041058,3187610,3207298,1202490,15201672,7837816,1848456
0,837517,45258,1781487,3208594,1443586,703891,12836339,6895205,943161
0,1433915,55182,1536924,2852872,2134409,886355,13728358,6739625,1265569
0,1164015,91647,1312508,2840716,1610870,604683,15537325,6324417,1186053
0,1050267,67741,4342288,7995024,3412914,1450470,17390863,10535663,989079
0,999969,41647,1750123,2603067,2245662,704667,10303342,6235007,918333
0,967711,54940,1500085,2580521,1406962,652318,12078076,5645254,1189382
0,970439,81889,1738979,6491813,3108515,658462,14974399,10283250,1208413
0,1017276,95933,1497119,4923656,2090243,908351,10849030,8186575,1817717
0,755413,79980,2096959,4015976,2651955,904335,15870819,11185061,844942
0,716038,75606,1112681,2448127,2253678,500698,6926014,11132581,1082138
0,846955,73113,1735333,3381164,1441990,990490,12872153,7171356,820882
0,771237,54442,1622934,2891358,1542276,871358,15441335,8737940,1000625
0,1212358,116457,2043948,3576911,2596844,1007679,13051829,19029501,923924
0,971669,94807,1593890,5102070,1900537,672547,12293899,17700493,757629
0,1437897,89460,1878674,3619101,1977177,525768,7065130,9807318,782021
0,645703,129305,1777303,3846373,1122612,632528,7891363,23583643,400161
0,862846,265232,2555553,6105739,2956642,645984,11791205,14506369,618597
0,911668,1911406,1926334,4117238,3248910,691580,10294080,7872282,838727
0,848075,907953,1827928,3714189,2092487,1583190,8595004,11307173,1210649
0,1905932,536200,1035770,2310006,2610676,669786,13457350,11979787,1337783
0,1196927,178266,1793687,2974297,1336079,474908,12649755,7289274,717533
0,1187347,174317,2529198,5284355,2086932,1530512,11303726,13284586,850909
0,996303,231003,1856646,3306332,2678450,939219,7700080,6841816,1516371
0,884610,927603,2737438,7649748,3448289,1002217,27555156,5877155,967334
0,1004275,398672,1782087,2719131,4189435,754968,9078336,8397818,783222
0,1086894,206073,1703931,3155107,2372940,869257,14323042,7269739,1094010
0,962769,308598,1197873,4973223,2823383,677255,15047627,12358033,1123402
0,801872,150866,1889803,4225551,3141028,631331,17294664,9799218,900097
0,988690,113960,1648783,3297527,2649883,476236,12389658,9174120,1066366
0,1054291,289769,1230835,1992847,14558159,624528,8721489,9190915,1753895
0,973531,779920,1470811,3490799,4289154,524977,12811780,7891206,796781
0,752383,227804,1532797,2968603,3133084,494637,10363541,9949437,1099207
0,1121792,459950,1763903,3696527,3061832,443412,14980552,9029171,1285952
0,646875,183109,1728928,3182209,2523980,548079,12102321,8139483,1140678
0,856135,682464,1201828,2466032,4022665,580407,12400825,10854998,926852
0,1097576,1240821,1495866,3505615,2380796,360284,12145370,10311458,948588
0,926143,529290,1894609,2707255,2904663,543832,15229857,11129648,609693
0,758901,361554,2480145,5913109,3464105,725395,13885393,10856674,598844
0,377745,141908,2068651,4782114,3262731,1121133,30789852,10639412,748671
0,682732,158513,1311414,2173953,4764366,2159947,15808601,19940194,1091551
0,792267,103608,1753347,2976544,3402602,1086874,15396620,5527170,1093497
0,1286488,158641,3649971,4005842,3168500,1461500,16775282,5527237,771974
0,1631511,78315,2775224,2760439,3092975,1290092,21897634,3722328,521043
0,712352,137656,2694064,3618228,2722411,1355527,20488684,11645352,958185
0,709213,149131,1989992,2807978,2592531,679613,15304852,6597772,756118
0,993390,139419,1809651,3331704,1506315,763028,12441512,6729898,771820
0,976134,165901,1682082,2445877,2763409,534156,11400795,6994208,821178
0,777554,113160,1903690,2986462,3817390,756673,12115070,11045212,629744
0,867331,92688,2233905,3795153,2287812,1013521,8761249,10812843,695536
0,939495,53922,1915982,2872319,3689231,1292102,6988845,8545590,1265311
0,682655,76361,2584431,3064974,2061426,1382226,13855633,6963231,820177
0,1470873,44602,3093750,3407033,2259207,1033452,15649878,17476635,670901
0,1786888,147678,2147033,1871326,1796069,752433,23108097,17073919,716425
0,945332,83985,3120563,2884827,2292159,1360832,15624250,11092695,1181675
0,624363,36629,3163118,4159196,1849862,1417677,11577385,16497998,1374868
0,567582,102242,3209376,4562132,2100971,1683339,11383852,6948595,1324676
0,1082982,356623,3130748,3828962,2354786,1312765,10141632,7931363,740919
0,711443,266722,3391407,3603945,2713585,1088791,29998620,8451448,923796
0,683818,79569,2277700,2735496,2645875,804455,18796542,11777309,1024867
0,611560,56286,1907647,2334961,3494594,680124,12521967,13369511,826618
0,697396,54607,2186234,3318705,3194745,778405,13647990,10451852,900818
0,1029391,157817,3017070,3001827,2507747,790309,12168271,11615942,1472217
0,2167006,158387,4057240,4044391,5289275,1113389,11136379,14866121,775825
0,965596,75895,1886019,1887683,3451963,882703,16742653,9531106,880767
0,775754,59627,1322103,2252803,3309033,779924,13169180,16578243,991888
0,578010,37585,1407565,1739542,1913984,526441,15384201,12331431,743933
0,1187486,105660,1879241,3076783,2267865,761847,9617658,9893158,730134
0,1181330,264973,1489380,1819678,2259474,841197,12797120,9211461,645220
0,939862,124053,4123437,6779716,1720550,1874529,14189306,11333582,549331
0,934769,127906,1780078,2097282,3583731,649139,13849904,8500106,537754
0,894467,87012,1369170,1999588,1951607,585778,19532745,6078817,453842
0,1239088,128586,872027,1672279,1843721,319083,16851528,6603087,937938
0,861743,183880,991505,1035243,1664083,347465,10611888,7344100,453995
0,686898,175649,884420,1202579,2207875,407690,14674470,8301374,583223
0,707139,556640,580651,741857,2652948,222987,19545672,9475585,798864
0,1738904,161692,768386,1347123,3292362,324948,21350769,4480774,556535
0,1650616,861819,949793,1579351,2953097,339230,18488265,6409270,776615
0,1236048,232803,1246405,1831574,3316915,474982,22081444,9507482,658275
0,1085802,232963,1637908,3651993,1992241,816816,17081874,11720592,884666
0,863711,169906,2012591,7682592,2301565,724901,15889188,12560853,746102
0,903786,181480,2460125,2545263,2266241,797674,14443929,6731684,274663
0,1240453,103961,2037660,2999454,3330930,901896,11871145,14153909,585560
0,955147,88282,2195297,3420695,3533953,1747176,17621160,15349573,522644
0,817562,105493,2504592,3318516,4412518,1492644,18072322,11607028,784932
0,1071066,183480,3022370,3334959,2999655,1557408,12527819,9614673,1042086
0,859263,151188,4228094,3815497,2530327,5903693,11363165,13381322,402445
0,2265123,113554,2500650,3551711,2748638,1566021,17115136,11394493,660755
0,1147964,863739,1836640,2139542,3157849,1325678,10894098,6199003,572739
0,736742,124565,2699729,2421069,5442032,1554342,38927368,10704996,965447
0,824451,129893,2276709,4221033,3097184,1149579,15397635,10633276,890287
0,936001,125339,2734598,4111893,1871774,1856731,11146128,9050400,660118
0,814261,72992,3660405,5684905,1818675,2247887,15295480,9892972,753631
0,501603,84654,2140115,4157841,1475533,1699335,8559196,22869007,715830
0,518578,149599,2314337,4382972,1602021,1273505,8179939,12915833,649555
0,624603,149990,1760006,2985694,2848191,1232577,5138579,14173114,994179
0,503581,276091,4369246,3643482,1586810,2145352,8541606,9470592,466047
0,664947,303074,2671456,2900603,1808112,1271728,13799047,12449205,853465
0,986421,98501,2234875,2474427,1257052,1035642,10638603,9921031,795819
0,478209,90758,4562056,3919829,1114917,1029337,13449475,10610539,659136
0,422047,83324,3100242,3706112,3488989,1334256,16800766,21945892,1592810
0,1121410,125361,1800297,2719742,3100661,981965,19898751,9395900,428506
0,870847,239068,1278251,2634155,1400695,1109520,24639517,8026600,354616
0,867517,260513,1502161,2965134,1077112,1136483,15948237,9044923,783381
0,310366,212935,1663460,2867691,2101012,1302076,19505721,6637562,948009
0,368138,317602,1416995,2057746,2266190,864619,20812995,10251037,1099744
0,452502,123799,2076149,2489901,3913153,1268739,19975097,8301299,605412
0,905075,117487,1774276,2594184,2101823,1005517,18760552,7660779,525115
0,681827,125777,1957712,2736067,2776312,729768,13725956,7040880,896180
0,666559,242795,1622071,3698618,1950108,1198687,15281624,7812641,516900
0,676515,170422,1880144,3293943,2540226,1652059,14685222,7436702,464233
0,1005289,246745,1715496,2789979,2220002,1931553,27976039,8848522,599675
0,1115893,225742,1816116,3463230,3123094,2633938,33438497,8900845,530042
0,658768,143277,1774769,3227543,4078219,1931248,17173817,8692815,544948
0,507767,148206,1775014,3908801,1615997,1910242,14643617,8211094,550141
0,896687,147323,1552640,3444665,3142418,3149872,14397296,11183511,834052
0,898544,115128,4240955,4070904,4434169,1691328,15327936,15322435,869821
0,799027,90274,1732939,2478183,4670268,854337,13685114,9326117,717618
0,946923,71062,2352412,3086972,5366862,1328611,13243883,8610948,635903
0,671085,75990,1942587,3050371,2825547,1827492,14098611,9385630,743815
0,956860,71724,2120308,2822308,2587932,1503203,14830868,6635991,424848
0,1162888,115266,2497618,2621267,3016559,1553960,18756380,5997885,920096
0,786337,90948,2655154,2574172,2516008,1616296,18225221,9236815,657706
0,2613836,126271,1692822,3057347,3788334,1279971,14682337,7592146,636691
0,746803,92566,1843368,3712915,2796644,1107279,13347922,7415983,427405
0,771209,104035,1579054,3118685,2394850,1225111,10655237,8949604,355708
0,1000072,232570,1963497,3300815,3190674,2092535,14579540,13502312,501238
0,1007508,99735,3547370,3435108,2485234,1948499,15469965,13081950,577943
0,1466571,82705,5270016,3186537,1952374,1973003,10794682,6389159,975388
0,1132467,110363,6931977,11642525,2575937,2601519,15021575,5391729,680104
0,1051272,195093,4607352,5601836,5588838,2145739,14266535,8694971,531012
0,988816,582815,4085307,5195545,3492106,1343439,17949696,13129414,652426
0,961987,397626,6152887,10957997,2534881,2426107,16510681,8953330,1201399
0,784127,347313,2745495,4487840,2734862,1328009,15842668,10166755,1191365
0,509918,223047,2054876,2586647,2370599,1061115,14190143,15085564,2005113
0,583707,263155,1767324,2971564,2410165,740315,12306108,10338247,493404
0,876223,178453,2142286,4118244,3256747,872246,19168143,18752088,737139
0,442192,151259,1409384,3242120,2799679,592395,39199192,13526347,909006
0,460612,166972,1351070,1897663,2418461,593230,16114437,12882333,1151209
0,605806,110782,2298088,2713335,2072955,2521767,17759801,8874212,1286254
0,534748,139929,2400595,3635818,2184646,1132715,18590688,21646120,699073
0,791286,196360,2115469,3952076,2859988,1444686,16101703,10705916,608962
0,1039365,199106,1656748,3076090,3591172,1350441,13409885,12548956,648701
0,473248,984213,1201083,1905494,2662872,1655505,10815345,7290081,595057
0,1152242,399796,1370607,2804422,2061073,2007654,62819186,9691673,508337
0,757257,209086,1959650,3240352,3450012,8553268,34933054,7726536,513242
0,701354,209093,1637447,2639465,3454511,5558642,19815112,3475202,716343
0,759203,121244,1524691,3088785,2300279,4552565,14639826,20853411,675775
0,698554,228463,1768599,3032814,3265392,3882130,16789385,6776840,720335
0,538661,127592,1612133,4371726,2155275,4167858,38350459,9293983,1128703
0,975811,144673,1570552,2963497,2115514,9302843,25785659,6360634,825890
0,775885,167016,1924858,2744483,2655032,7170311,20459809,9784927,533170
0,692252,186962,2537490,5133683,4850780,8304245,42010286,6123720,768790
0,568529,106975,4372314,3506273,2706899,6287323,115472766,4125451,745776
0,457387,186437,2212438,2137861,2718095,4293802,31390457,7243142,718590
0,809685,264201,2052653,4505346,5671440,4134679,17493878,6940754,631362
0,2286373,290022,1595433,3434472,3765636,4443901,16948718,6177307,649293
0,969825,166430,1328308,2980747,3745805,2086383,14794935,8605898,593617
0,499296,702102,1304657,3958523,6405214,2597338,14016474,6124023,561290
0,636696,206304,2148602,4357935,3129613,2295163,11187071,5534640,817112
0,467769,146232,1646880,2447989,2586977,1745838,16194217,8608622,549411
0,816309,136767,1510000,2581386,2922312,2862305,20159715,11792440,608317
0,942063,85204,14210287,3222011,3672785,1967184,18191889,26657775,1784682
0,812891,146764,11196912,5339447,1782525,1859691,11049356,8049835,903793
0,467760,619329,4237106,24301717,2058266,2896059,10282103,5542975,1351561
0,417740,220220,2463595,29200156,2294273,2424370,11017301,7849215,353061
0,538140,226415,2550145,6632252,2296540,2449435,11029099,14277150,323353
0,436242,207594,1819737,3496604,2365321,1570812,9644849,7311675,932535
0,401297,158619,1579667,4039995,3383227,1493230,11430324,6311025,720698
0,485448,125554,2172466,4711897,2114657,2132824,15667008,5693262,499965
0,502430,195957,2528457,3283288,2382554,5141781,13748802,6087175,456729
0,762423,280835,2991928,2930229,2689580,7799762,10509360,8198479,453573
0,901672,81043,2259807,4198689,4163243,3250226,22460048,5749199,939141
0,571176,75426,1736366,3243902,2776722,2532102,17792075,6787970,579272
0,459197,81487,2271101,3663148,3165738,5065636,12087121,7093365,462639
0,548686,177969,8659566,13407826,2673787,14853742,13000039,8626973,653416
0,902659,99724,2882956,4552334,2496512,10597751,18007281,8963806,541614
0,535350,180361,1749261,3002403,1622783,10686821,12166674,5573191,844061
0,563800,158680,2755689,4014507,2658288,11799239,20017516,4335272,961703
0,737475,48561,2642501,3740474,2327710,11146468,13052717,7352952,725371
0,810877,115615,2432622,2783020,2455377,11115327,9187526,7194539,472118
0,1037748,148016,998954,1705427,2693796,5527205,8592076,11303105,682587
0,514831,262019,2592232,5749166,1683593,11159849,14319730,12690153,624729
0,525749,200847,2025537,3318160,1347059,14977200,17364136,5979829,643917
0,884663,153897,1987738,2244029,2706143,4997474,13559133,6772575,908397
0,671464,164737,2159129,3445591,2787943,7611754,22716293,4908379,667146
0,587320,66123,1762215,2590477,1741289,4109003,15649238,5421486,620641
0,1570961,93342,1959126,2684785,2321406,3559584,14836442,6348051,1366317
0,405073,83985,1950847,3079360,2775566,5577726,15892070,5520582,1282524
0,229036,255784,1946838,3624012,5808821,5994924,31623405,4238758,1210627
0,920809,122710,2291645,3692231,3546100,4490483,22253713,6965645,803612
0,567658,100197,1035857,1254374,3851643,1950433,15896372,9532930,960996
0,626946,141934,2223745,2928840,3179012,2852203,14829047,15181868,945639
0,573823,261044,2026379,3328638,2905464,3333269,15541258,7762894,2546789
0,545005,112677,2823534,4199147,6560795,5708060,12819113,5791172,1150206
0,752095,136662,5853467,8911349,15639814,16461690,17508414,6923826,915578
0,844633,159456,2061852,3041172,2457148,3107337,15542895,8756475,867999
0,525946,78932,1950863,3865519,2023599,5340004,12817222,9883132,1081822
0,729694,82761,1603831,3065439,2258542,4297528,14636938,9170500,878346
0,832336,125538,1665601,3383147,1888415,3760939,13262065,8049386,1024410
0,744681,151124,2705552,3685427,2377335,6870450,18546225,24022788,468429
0,815511,113842,1290213,3290599,5738738,8423058,5732797,15762355,959201
0,786628,80033,2413187,2771945,2760383,5346581,16364123,14058156,947973
0,679504,91443,3191453,3849372,2139999,5305198,10369129,9911875,919881
0,622850,139550,2128180,3454836,1954010,3440002,9436689,7051203,590796
0,458077,126749,1880096,3037494,2733454,5900793,12676887,8536684,976843
0,758485,141117,968729,1654319,1846888,3918876,10292622,5976296,797516
0,813683,103769,1425643,3130310,658108,3068051,8915599,7439493,519885
0,675199,134780,1704535,3318280,2096293,5005818,12182989,5797490,672043
0,627731,247500,1841091,2903141,2064142,3825620,11510196,8030945,803684
0,678031,519735,2154895,3635523,1915722,4675600,15770959,5155121,468630
0,879006,315882,3995198,4006465,1760603,9371446,12110257,5391466,755672
0,897073,249826,4547094,5482013,1579540,10082380,20414941,6725192,806025
0,1175711,149102,2682438,3343257,1379774,6059881,14542947,4388323,824012
0,1266661,118007,2138781,3347376,2859053,6221629,14679274,6165390,691361
0,798508,82747,2516462,5169439,4258202,9909818,40061081,10166260,587534
0,1121002,72769,2470505,3268018,2748506,7491432,10419728,9029646,494403
0,1302145,153885,2735050,3660837,1149645,7730181,12805986,5873102,673814
0,733180,151812,2639612,5173542,2637256,7874475,11756413,3790958,1351051
0,604203,128156,3830570,4126530,2449543,12731642,11945676,4225023,1802640
0,550048,172351,2287248,2849831,2907755,12292814,15377224,5813283,798447
0,693113,73084,1811945,2800821,5171504,4830581,9369235,5447852,803630
0,945626,109035,1724088,2358518,2213674,6061886,12425503,9854614,866090
0,822572,168531,2107386,4357074,2594437,4772391,11496582,5927352,911343
0,788246,199651,2098263,9132404,3423654,4727227,13143679,6459377,1100171
0,660145,89375,2450548,4776285,2965074,4625023,14693067,6851257,1438346
0,839687,51429,2967189,6005572,4747099,7766829,5482650,7647946,1314078
0,901807,56639,3525042,5683186,2061224,5953398,9478685,17943304,791329
0,908731,123544,4493557,7181814,2638323,9959439,10263854,5713285,817579
