1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
12,241,164,168,2794,755,33858,24524,2509,483
113,511,62,328,506,511,31233,10009,5479,904
111,779,90,3271,196,296,66008,2312,4564,0
38,1145,347,1612,652,361,24099,2758,2681,0
105,1642,3,1713,895,760,57520,11393,30250,163
185,60,43,2774,96,509,34721,1360,736,210
959,2446,256,3040,1548,666,31317,9443,191,221
2075,636,83,1852,383,5531,153690,4996,1392,94
190,575,110,3652,276,318,108158,8551,12661,0
265,464,700,3278,584,167,91470,16711,3051,0
11,124,83,1996,2013,1720,77289,19669,13111,736
446,395,221,905,1272,1215,14554,8637,4485,1984
18,109,144,2285,1383,6224,90520,1372,366,1028
321,455,199,4089,124,446,87738,11781,7,0
148,1688,34,2040,595,408,63068,21840,5203,620
1712,235,101,650,5822,442,33601,11775,1327,1013
1773,361,1329,654,266,255,123983,6479,3979,368
61,425,13,1237,878,589,20398,16427,571,311
13,1253,182,774,332,84,28337,1235,512,149
688,240,45,1668,805,2504,66566,5092,3468,181
754,196,66,2308,627,3,127697,1929,691,60
794,2854,18,3254,330,6773,45022,3203,577,1069
930,1675,25,940,1618,550,62061,1218,574,100
622,1426,45,1050,1541,127,74675,22440,568,64
1346,201,3,657,510,1471,95811,18541,9446,296
2246,702,158,277,710,155,239525,10968,655,20
716,461,148,240,1650,1661,81141,13314,545,268
334,420,109,67,638,856,208927,1853,9,144
2408,2681,91,100,1434,159,135963,5185,2216,238
866,209,45,235,4690,914,59441,6985,989,566
1187,674,173,826,3689,546,26186,2294,295,68
405,1071,10,471,5616,1833,28853,4636,1233,568
277,278,35,1481,7093,303,25624,4123,363,2
495,1016,28,1211,914,547,69320,16910,3619,145
1240,57,353,216,1200,1,92594,21361,4224,1
357,601,171,2476,500,1928,71033,44035,12396,662
289,1406,208,78,69,200,77753,4701,732,263
36,1401,36,1253,3217,4216,39151,4440,1513,362
153,209,281,1873,588,71,46296,3186,1748,264
39,71,2,151,2603,98,59298,7088,6028,280
552,413,199,2460,751,155,53380,4661,4503,14
138,116,9,2178,586,2349,143741,10679,428,137
1027,81,308,352,4432,556,67039,20317,2550,59
1748,526,316,3836,438,30,279099,8051,995,235
2999,472,211,186,7200,5,61060,8070,12892,8
95,447,229,273,1822,757,55804,7037,1515,300
120,159,10,1435,1725,194,58077,14760,2452,6
419,2375,267,1203,4770,48,14025,1936,76,1011
33,810,124,1131,739,729,15496,9449,3341,798
782,1325,429,901,16,1391,129655,1448,7664,2869
1557,133,588,40,1641,56,137511,1141,11318,111
889,118,47,1568,1078,65,116029,11922,492,874
182,217,72,272,1090,66,56725,1543,4209,305
120,145,418,593,1062,563,54550,2288,2904,251
375,2040,8,455,2322,5423,20081,691,891,14
207,2727,10,4036,2023,264,132073,550,560,174
204,1553,691,617,1514,457,58533,1044,2395,50
983,165,50,1213,2032,102,63122,59,8475,403
5259,674,62,1392,1313,1481,65409,2229,1376,35
397,885,371,650,698,412,383930,8721,2414,2
969,380,255,735,2931,941,70876,100,3405,119
234,782,112,459,5073,343,67861,1254,1000,266
75,854,173,312,1172,604,54399,4601,779,177
822,185,874,527,3604,211,39250,484,1500,24
114,199,513,95,22425,301,33432,3837,1319,48
0,114,875,2590,1336,1596,29807,3745,1,94
156936,213,77,889,2157,235,72185,18772,2308,587
341,2780,130,579,22990,87,138263,9095,499,80
1214,3808,113,815,13509,94,166215,2698,2964,278
3106,343,141,434,23900,108,77712,11975,6081,55
44,99,1,186,1815,361,35220,252,400,259
52,386,123,245,179,414,115753,1219,8044,32
729,107,110,1069,1847,8119,77959,126,2177,124
4799,34,409,1189,2562,1698,67737,484,8987,1951
72,521,320,93,2400,977,56059,454,1195,398
820,194,70,1436,320,2409,29203,1622,3806,1110
765,91,424,282,1447,1235,40404,230,2378,160
102,1325,354,484,1744,1304,30045,29,6723,6011
315,884,415,255,2582,1867,8518,16261,7714,244
1661,375,751,1113,732,1172,24494,2115,0,1575
605,364,930,1455,1467,500,35522,447,904283,374
505,140,75,1842,2275,43,48401,10850,6705,468
1568,769,245,1433,6077,41,35638,4800,153,1341
57,121,1691,299,974,882,70102,4950,11284,507
642,22,303,946,1453,162,38133,7,10119,78
111,61,106,880,591,443,24687,6280,110,3011
87,185,879,489,1034,1080,33335,877,349,56
52,278,1580,332,412,650,20621,3887,1346,250
380,1102,2500,1088,3910,787,15515,3816,2777,172
13736,112,1763,671,3456,496,60181,894,16987,417
741,267,573,836,13669,128,15872,9605,1370,195
1143,94,1685,928,1444,1595,18694,7071,3593,2754
461,117,632,1453,1410,90,10144,16307,595,954
1072,81,624,527,2144,296,14296,5364,5238,880
204,136,1116,641,3120,2016,47598,3176,1049,218
294,5,1560,339,1626,1535,16627,7435,1555,455
1236,1093,354,1150,996,1003,30435,20,4371,807
323,396,136,357,4713,391,89856,1140,1194,165
72,100,592,12209,1026,831,82132,51695,20,252
140,475,245,1617,846,384,49288,1721,5232,50
10,198,45,222,1941,525,26308,888,184,57
426,483,2672,119,1077,453,12419,1283,10,160
174,189,112,5301,1308,105,23712,1787,2250,160
20,232,139,1769,968,436,15123,2728,2661,1
70,75,514,2144,1613,575,46244,618,933,154
88,1642,147,409,1150,734,95045,3000,3877,173
339,119,300,1445,1384,252,28693,1441,40,103
404,143,165,1652,1523,195,32178,750,6693,260
45,40,737,1556,433,30,114554,3341,1780,46
40,218,0,1884,1861,1869,10366,8001,10051,265
180,474,106978,1469,37569,85,44639,212,719,60
19,210,33,1174,7953,419,21816,927,3614,65
7257,64,117,627,4445,30,4428,4019,2300,138
6,10,416,15,2803,384,238330,1138,4973,0
402,83,405,1019,6780,574,12421,1045,730,46667
1188,18,877,533,983,1146,37660,62134,2341,42
118,356,522,3056,3384,935,5469,4382,27074,1577
233,315,769,0,1867,306,59350,6748,3518,671
9,139,354,3251,1980,230,23486,4879,3336,186
147,60,310,2794,2731,388,34624,5180,1470,44
144,396,211,2536,2658,596,33516,1233,3623,77
42,114,493,1929,3832,30,13603,2805,11678,614
499,206,353,6031,5121,227,14707,727,1961,252
500,1433,707,6098,11484,544,101978,579,4444,593
3,1021,176,635,1352,316,57358,6940,11088,294
26,1342,633,1891,5126,494,18675,1900,1539,51
347,93,1665,139,6820,600,24671,3070,1044,137
686,67,865,748,2974,603,20846,500,405,99
81,141,137,1240,2858,172,30243,6762,12363,80
25,560,584,953,579,333,23815,5301,5550,390
376,994,1162,470,1703,207,97890,4636,3648,528
4665,264,818,24,959,23,31472,107,1412,511
959,257,1907,1515,1150,228,79701,2088,510,44
3970,213,0,1841,3713,471,18431,1210,3369,77
523,425,223,79,1949,204,44135,1,669,60
463,105,0,887,1607,363,27668,1233,1949,24
3746,330,10866,574,1062,1065,14365,966,1029,308
2335,165,581,150,2264,700,34202,2128,2302,1
138,279,276,993,2629,7398,61448,541,101,181
3660,65,33,591,9350,511,59267,4341,493,30
1099,1641,240,165,2651,745,25168,18341,500,123
1922,153,352,580,2476,389,27588,256,1029,92
24,43,1280,1111,0,306,21462,5288,1824,46
182,34,492,1356,2213,212,96768,2500,610,48
390,1025,668,110,2376,330,20978,15982,2452,177
2559,380,5120,238,2944,1570,10236,3175,1321,121
107,29,629,203,1257,1061,26862,1243,2351,43
554,424,270,2450,3763,1515,17709,4459,1490,364
372,124,227,2841,1148,338,15927,406,16172,1802
437,292,102,388,5214,430,24719,1896,1351,115
132,239,904,621,1495,660,71305,2881,1955,1291
26,29,59,256,1205,2104,48902,284,2102,1056
209,332,286,422,3283,559,64469,2087,14869,204
2174,90,547,685,281,821,35335,14958,2716,1021
236,541,425,1821,5597,1079,77369,5305,13869,50
755,118,213,1653,1551,3558,10397,2976,3861,334
411,73,81,1509,937,1285,32140,41268,3221,137
104,1478,94,414,554,1606,33980,26249,17790,118
2405,289,162,655,3332,576,12243,2962,12660,291
152,79,328,2802,343,416,37222,8073,8170,80
1552,430,125,1975,851,637,19575,2534,2582,394
52,583,314,102,2840,1196,14077,56537,3611,280
3602,105,207,472,211,5644,2960,3613,6005,245
23132,906,154,580,1805,4454,3055,2839,4990,64
7880,2223,285,534,3290,4433,15017,444,289,137
2841,214,111,720,3404,2282,19859,256,90,194
1522,418,251,269,2943,5410,43504,1613,6218,10090
1522,31,589,671,1300,772,12894,7853,200,775
166,55,46,1142,957,3001,6113,5051,3955,60
606,97,118,2850,6459,4475,19433,4009,1783,550
383,28,129,68,1154,7567,128235,8,245,500
15624,704,81,1021,1449,7260,37896,3188,1303,250
1117,132,331,298,4294,9405,24360,810,769,79
2855,153,430,350,3556,0,6946,673,823,80
224,223,175,245,649,2916,53981,802,4399,30
1433,21,9,170,6341,3009,108934,165,1743,32
4157,180,155,1519,512,584,45041,769,1793,303
1085,188,101,297,497,1351,19648,1571,4,134
117,81,26,1281,694,8052,16420,3459,2531,78
299,240,2,385,2175,1519,24332,6018,1224,54
356,80,93,697,2137,2230,6273,3283,2121,84
77,27,11,325,397,2194,15024,5078,605,80
1111,282,638,81,2299,119,23403,3136,1842,101
486,46,107,573,3207,302,6353,271,1791,262
7761,39,1428,4126,462,8887,47824,1398,1236,28
4099,275,300,3027,2906,1506,28710,1291,50,44
1534,50,125,326,296,484,33822,20892,1478,0
1183,140,127,8,843,803,4367,3146,7585,76208
281,407,546,1513,2281,672,11367,1000,2959,44
1493,47,222,114,169,616,15905,279,1438,60
515,661,274,224,1466,373,24432,3131,1825,106
1600,236,1561,2,171,341,23399,4919,553,1030
447,64,220,384,84,139,9621,997,600,283
2073,9,392,57,750,223,2794,3267,100,1519
226,48,119,1121,3923,785,23053,992,2266,68
118,43,78,1032,870,356,2207,2976,910,46
204,130,11,196,1617,65,38911,4716,6954,97
4779,53,41,1662,535,863,25605,4085,1055,147
2382,493,19,833,1122,2419,30083,2616,6671,367
1212,5,79,531,68,1223,58374,3628,7344,20
827,132,16,503,1139,351,12353,5751,571,125
1702,130,22,364,335,82,26232,1522,3661,100
434,121,860,541,681,2092,4832,1740,350,46
1324,32,588,972,2659,2855,49514,35,9412,134
3507,66,700,1822,966,1064,1216,1574,129,218
551,1017,201,215,2999,128,11030,1345,922,34
320,1324,226,54,655,923,6552,2104,13632,53
430,25,26,47,2521,301,1310,216,16726,0
1601,21,74,258,387,3001,37722,17122,6918,81357
464,90,248,236,1651,4577,26475,1267,457,6775
731,982,373,724,1684,925,29643,689,5473,423
225,100,760,973,1354,563,42858,1375,0,79
447,83,554,175,2167,438,86161,16,1394274,368
401,509,50,128,761,1374,38811,3888,3662,54
2293,73,20,249,1195,759,0,5730,200,12
2060,14,500,99,2871,342,36947,4589,1841,556
612,600,117,551,556,2064,73280,1,2008,95
210,200,279,332,337,325,6795,8458,3414,283
27387,107,341,58,463,543,19647,3738,5516,246
382,30,81,394,134,3455,15186,780,8167,46
186,25,765,57,3191,3473,34719,645,14186,50
2202,472,12,461,143,4526,17307,425,8962,74
837,245,81,1897,1208,255,17204,14230,1192,52
704,104,162,646,532,2315,11872,449,6395,120
1772,49,44,914,445,1866,34689,2566,250,105
3504,163,1062,449,543,1059,14851,704,1349,122
1501,45,324,20,310,276,4417,461,1290,44
2180,117,785,355,3254,129,11267,1415,6001,21
679,251,774,6644,8110,292,42943,2101,3041,76
665,123,181,1255,7321,1244,87287,498,2000,430
3901,74,325,147,1348,255,15612,9344,2000,415
11821,292,359,164,5327,361,6592,4909,7091,92
3059,255,1961,63,1776,171,10244,1270,2866,1
1783,2583,1203,60,964,12,17560,1215,4279,416
694,156,176,212,5549,178,8133,2088,4025,140
2003,1,573,221,650,149,10144,1983,2514,101
37497,254,200,60,1186,243,500,11970,7742,177
3330,392,580,182,1261,640,3403,0,2065,36
736,37,192,32,2177,182,24621,1004,1198,88
1964,127,197,306,822,359,15790,3286,6553,159
309,60,160,2802,1288,1657,30265,753,1041,1917
63325,1122,0,115,367,1906,10678,775,4191,202
3285,170,50737,470,2199,308,3968,2363,460,46
4047,220,0,175,1342,430,11024,41819,5373,182
1346,959,50768,1135,943,6,15404,1606,3862,41
4376,169,81,569,1558,6,907,228,2218,479
3225,69,12,456,591,288,7326,20,420,82
2868,137,81,813,2469,1662,14978,28,3648,85
6276,788,185,369,594,409,6361,5088,6146,28
2643,125,81,20719,3210,505,8078,11175,6208,139
1883,64,19,1349,1262,2332,26168,2080,688,42
727,113,162,5734,1151,200,4563,14697,14842,1073
8566,726,81,74,155,640,153318,461,684,16
2577,32,251,49,205,296,27722,2453,228,102
1856,98,281,813,1246,54,37278,3327,8121,18
2808,74,750,147,1507,117,8565,17360,11131,612
2257,309,15,1303,13304,646,31747,25624,12932,133
3015,411,98,51,1111,70,8235,3192,2767,207
13976,136,49,300,1177,569,147207,4465,5437,165
1224,28,13,681,107,476,34146,10562,8309,262
5245,233,5,547,795,205,19878,100,6098,1369
1958,846,218,2532,184,752,26637,5990,677,601
0,52,160,389,376,446,9992,685,2232,1275
4001,75,74,80,1046,279,9732,7499,13868,151
9091,350,10,1573,398,567,23838,8022,4491,6
735,1187,12,466,162,177,7928,1720,2194,47
0,25,29,480,494,2636,9803,5483,3125,53
31748,96,1232,483,476,1232,6124,1863,13981,170
2668,555,106,275,576,448,118228,2638,6940,130
100,60,286,7,6508,155,80109,46079,4633,119
397,175,64,2121,1026,507,6715,729,6322,150
376,161,36,158,414,186,7054,8567,6487,675
80,197,72,401,2753,162,37781,23369,1040,181
1375,225,205,998,5077,445,43421,142,2282,62
469,277,127,401,1269,180,42581,8292,1276,46
2219,100,34,81,1355,102,26128,4062,3106,449
238,1805,602,693,101,612,45068,5535,1839,75
120,0,438,967,1414,372,16667,2420,2947,39
2878,117,423,546,2349,200,14719,8628,2139,709
1110,595,28,447,2902,1234,148908,8101,31740,502
3747,133,1591,4240,2519,673,20879,6573,6230,147
11511,7,109,183,226,2275,42416,1531,90,289
460,163,243,887,1504,274,10586,26645,9206,40
4313,527,81,2470,36,3946,23569,427,3677,1387
1232,161,138,213,746,551,20918,16853,13449,2038
1002,130,196,306,3198,2953,64150,4686,13098,1174
2778,136,50,157,2067,445,19943,1010,25743,955
2788,707,30,627,346,429,27092,4425,11170,772
306,292,118,895,43,205,17101,5497,7936,90
503,65,751,211,885,143,10797,4649,14748,199
342,592,25,86,151,433,60910,1026,630,408
3944,225,141,467,308,236,18592,2965,7044,64
266,25,152,404,2025,2445,25927,2171,30566,188
397,917,125,48,782,1637,23902,1286,9255,745
1210,152,146,200,761,179,2437,12612,13541,322
100,187,77,356,202,541,39404,12525,5714,135
99,91,102,100,108,419,95022,100,12081,164
89,230,169,25,749,726,72294,2764,0,729
182,26,631,939,827,277,39499,2518,889,524
299,34,62,469,45,301,78333,3484,16750,292
77,84,162,130,626,295,39389,9003,857,2408
1467,29,156,188,515,54,9900,1317,0,220
500,207,162,537,1,2372,14943,1499,96712,120
1651,566,33,147,268,395,24423,10657,619,240
90,150,385,27,4228,130,6642,1963,10838,89
321,115,1423,2527,1141,1344,11967,18938,7830,99
314,51,161,221,1011,373,21517,1557,2174,241
380,94,121,261,592,401,19017,239,2513,275
2500,262,332,613,1928,468,40726,2910,1537,120
131,356,102,1051,4683,823,45301,1612,20550,683
266,110,19,8,1344,649,4066,11661,413,253
425,201,511,461,537,3974,2110,3491,4094,145
2489,107,361,327,305,472,17897,2473,1904,64
296,86,629,1560,2885,1647,26764,1999,1000,422
224,414,316,185,647,379,22921,689,1231,308
1449,185,152,104,784,151,9125,231,4184,131
139,593,314,562,63,364,15735,4094,1724,322
394,172,71,75,372,196,61627,6163,1108,116
724,160,243,639,2819,228,45944,8087,4462,207
92,21,46,288,404,2041,9952,2306,5079,169
158,74,154,615,222,808,12161,10598,516,96
130,69,271,195,132,1733,46406,4070,1316,421
337,15,366,148,677,601,2595,17182,3916,48
900,112,81,1024,1024,277,37924,36005,10988,135
150,56,125,235,144,1131,35401,24249,24313,530
275,26,310,448,336,462,15860,534,13636,182
375,301,169,690,213,1785,28942,1818,5794,111
416,83,300,378,460,1,6827,7533,10769,273
928,182,50,480,116,167,8042,3757,3492,352
2674,290,177,301,171,109,6922,5390,4845,11
718,1029,578,192,299,224,5062,57869,1677,240
65,11,88,93,421,63,24493,7569,862,111
3740,176,184,45,325,11,9869,11178,42666,153
409,20,88,49,1150,321,27215,968,2672,36
86,57,44,931,2936,368,429,90061,14091,380
2157,3,44,257,375,74,30326,1771,4141,227
6,382,24,1401,4481,146,15202,16650,2740,54
86,24,1239,749,2873,22,17599,3487,2007,114
246,190,131,319,629,8094,66462,7473,5734,69
496,162,124,1188,1379,1501,19695,4757,4953,92
30,110,81,157,149,455,13677,4540,2080,421
450,117,44,336,303,4131,8103,2617,3562,788
80,80,21,1054,416,71,29225,914,670,202
264,204,26,1705,26,125,5363,3163,11571,182
422,42,573,1611,80,131,43068,9878,1448,850
3263,20,343,421,765,321,0,4084,3194,512
22,153,44,783,343,675,0,6203,800,89
440,97,800,708,148,176,3555,4642,101,753
662,2,392,593,531,106,31522,42581,2998,158
657,209,102,69,229,241,40548,18385,489,48
647,384,40,146,177,223,110639,9517,16596,170
153,1200,326,194,209,535,13869,0,1902,59
396,1858,356,345,10,689,0,0,3066,200
134,238,292,624,573,4858,0,1146,3126,3467
23,61,159,240,2620,627,26997,2201,1740,2134
574,441,758,809,212,287,4695,455,6562,336
555,80,300,1899,2534,822,12308,7388,674,199
383,1767,116,637,280,1530,0,7641,1262,202
193,544,81,161,35,1534,140032,0,1972,286
4071,1017,18,437,650,269,47198,0,691,74
1212,103,103,443,683,555,41152,28237,572,224
5487,653,57,50,3396,74,80977,25295,200,142
756,568,174,1230,877,237,81964,20780,0,606
0,111,20,96,302,100,58523,0,394603,51
0,49,124,2767,61,538,36853,8414,995,3
136881,283,32,2348,13,614,15270,4315,1618,2141
580,594,97,626,1416,759,43405,19984,13298,442
2206,215,1250,1386,644,1,4600,16200,95819,347
370,1528,485,4001,10314,703,29559,3158,42,906
134,292,116,304,647,131,13473,2815,24696,219
74,52,287,1460,1289,686,30152,3938,2,775
250,709,201,555,1022,717,21513,8397,6148,61
2118,43,234,2994,2529,160,3935,2538,1104,148
134,442,1,1542,4083,6,36547,1779,3519,2219
443,119,44,585,176,86,4036,173,1544,651
291,2,78,1274,283,763,5181,18933,25,875
121,130,68,20,51,3079,1808,932,728,802
1174,55,81,701,238,10,2376,802,566,917
593,458,44,13,100,55,967,759,15673,0
1266,246,321,543,20806,624,4014,2994,4289,0
206,53,1,480,797,626,17405,19752,1188,4279
2156,234,3,187,357,74,8761,9100,39,120
65,214,76,1094,7227,108,49389,1824,4500,0
256,272,356,36,130,150,12218,2415,30965,4716
536,560,108,878,4358,430,6620,10395,8223,7
1,960,303,10,811,906,12091,352,1999,235
553,304,50,715,3063,1925,8861,1247,1650,349
62,361,247,281,264,375,12606,3211,3376,51
1485,371,58,10,10,391,9229,520,15545,168
413,365,379,191,136,76,138053,879,947,694
212,509,160,796,462,817,1638,6266,5531,51
599,110,262,640,221,262,8331,5855,2354,910
403,513,292,262,1702,532,37071,3553,939,282
115,573,134,598,915,252,7347,2422,3393,308
153,269,135,935,1179,65,40193,15,493,517
999,244,60,487,118,531,52779,375,497,779
28,0,52,522,519,2795,9303,908,1467,1051
1102,0,282,194,1078,194,35319,1996,126,1043
75,153,44,0,376,76,17212,685,1748,51
832,176,163,2421,9,2627,17797,7470,15495,640
285,3,204,89,7,978,35422,456,3748,163
14,243,94,403,685,129,3594,2599,6449,900
10,65,100,142,427,2676,4886,1177,44050,152
13,0,307,426,738,300,29580,19693,1989,334
211,0,207,2224,177,130,9206,91,0,625
1036,739,1057,297,485,357,7029,1034,729468,624
98,951,342,6,155,522,1817,684,74716,552
299,1837,200,441,12526,74,5973,746,3105,322
455,0,81,668,200,508,1632,7526,1686,211
2956,237,512,165,4203,1111,810,523,2947,132
2937,252,220,432,358,631,6802,6369,2361,109
224,275,182,554,886,421,6954,2980,3510,8
181,159,569,891,2413,118,5669,5219,1019,126
133,22,352,489,0,222,2941,15948,366,125
193,23,131,359,20,150,3128,2047,501,134
148,173,201,54,375,95,1882,442,1057,11
910,131,95,497,2899,795,546,7817,1208,2864
1155,102,215,9,307,162,21202,1645,11350,295
250,90,34,417,171,181,1879,568,2954,581
100,25,114,410,1591,100,2571,4633,3053,193
612,239,232,275,69,249,2222,71,421,174
706,266,190,115,336,495,41859,3332,492,135
849,42,1114,409,905,162,6382,1129,5106,44
979,418,618,20,1806,10,9594,492,1661,74
28,68,1060,830,1781,192,744,1004,1912,135
281,1670,187,998,806,1374,8763,2043,487,52
32,1242,286,2,919,1204,1004,23,2077,1
20,330,600,2884,325,141,4132,16506,730,18
333,19,140,225,1072,225,3552,6655,6431,557
1231,76,201,203,250,1120,185,1303,486,35
763,493,314,271,158,352,2958,2909,2038,50
206,2260,108,15,283,2,4794,3824,2209,62
195,188,234,2,164,166,401,152,550,63
383,154,594,5,370,645,73072,1600,2077,349
701,426,1001,1831,1612,868,17075,2136,1189,672
212,145,564,1139,680,289,13126,2262,1600,183
84,129,881,185,1193,90,61598,1409,50,57
246,231,1183,983,590,283,51728,497,4410,173
114,24,649,863,450,295,39763,5958,330,1130
55,438,492,118,2431,93,72563,6891,509,73
23,84,129,390,334,578,22076,2635,4500,96
147,290,194,3315,183,125,30502,124,2730,187
210,64,224,583,627,1586,64162,4234,1381,20
2242,293,124,280,111,614,40143,3331,0,192
8190,975,156,650,122,0,39754,3327,886175,37
417,704,916,3205,707,435,3126,15296,1218,132
3981,359,122,62,248,58,23379,13021,642,18
4720,425,67,592,1876,2,25581,4937,5,187
3191,921,181,803,1078,1129,51814,8859,3,29
239,766,167,1017,11,148,5403,691,310,68
250,884,44,115,650,2611,31615,7532,4322,28
34,515,221,1965,130,369,23522,10808,3659,259
177,632,114,242,3890,217,2202,7417,669,34
586,773,108,1296,200,10,25060,10,1155,173
191,682,937,242,3317,431,7118,775,1412,118
1037,2421,84,927,297,130,6074,13286,550,115
114,988,177,4821,411,492,7909,592,216,80
1069,441,148,1065,694,386,21842,2,86459,396
4087,410,130,1119,1445,538,42725,384,2075,12
283,550,22,403,2688,774,5022,1787,2152,1
461,27,834,428,1546,608,172807,645,4267,68
106,4865,19,143,7006,350,57865,3495,742,195
112,658,90,868,7213,99,121525,3691,4906,24
358,1049,137,610,13327,111,48006,21192,2148,710
464,520,144,409,2257,521,28947,3558,893,105
1631,375,106,1051,2335,340,73651,2710,130,11
243,119,240,103,3546,215,22327,901,5306,22
612,193,206,632,2362,1003,29533,4725,919,19
441,136,194,110,212,71,55953,11669,500,156
1447,99,670,379,1250,596,10424,853,550,1797
391,798,1933,1197,1155,478,16233,1908,1439,50
100,1060,226,54,257,700,2585,1243,2278,4211
1067,287,534,2809,128,129,5839,295,2302,1211
73,426,126,239,1,4,4446,746,769,2
1852,622,481,1216,3521,545,6269,2472,612,302
250,325,279,14,98,686,6904,705,9524,169
847,31,708,561,358,272,1416,757,96,16
219,375,250,495,65,420,7785,50,4124,16
504,248,654,206,50,152,13222,3651,29,136
215,177,1460,473,1584,547,25900,2946,2596,68
455,61,753,1018,171,1072,3667,1885,1970,2
193,25,280,370,926,1028,10500,3111,78116,111
175,100,138,44,138,132,5000,6701,796,966
307,182,4,522,3725,190,17267,4110,492,13
192,75,0,1924,1148,498,1867,774,7929,0
137,328,116668,497,661,70,0,817,1975,37556
1631,89,17,337,735,1217,3125199,9949,1839,654
398,222,598,759,4854,51,5000,6314,162,510
46,17,604,1640,1632,196,8548,0,110,109
130,111,121,897,536,179,971,575912,918,68
172,423,973,163,1335,178,401,16,323,42
120,172,1285,3193,4670,2198,56058,5760,3589,37
409,133,1291,533,6628,1375,5779,788,4101,28
158,103,1151,624,6266,656,48531,2201,187,27
22,719,1125,683,3786,224,10179,1590,988,66
378,301,213,217,3473,2103,9210,554,1561,80
339,532,54,458,1761,157,799,7598,125,1
9569,168,311,12,1665,1148,17067,273,3175,674
74,180,477,901,527,651,29547,1384,1394,79
1736,82,20,56,514,106,9100,481,101,151
295,121,552,125,4058,5104,10131,195,3723,353
642,455,625,798,4889,411,5863,651,506,113
542,3130,392,222,246,118,10243,1838,1376,49
129,243,0,1263,1054,758,3637,699,1478,149
259,348,367,461,2314,284,7405,1595,2995,88
249,52,100,269,2075,261,13395,1189,1017,89
194,151,140,267,760,1306,15538,485,10502,188
209,58,955,436,928,962,27788,3043,4761,35
97,93,243,4818,3455,635,198,1218,1573,1405
2654,1929,118,1579,670,112,9263,1270,4160,449
239,20,82,66,196,600,816,3086,110,55
140,215,33,1555,1308,200,25692,451,4167,66
325,9,417,1099,397,156,3865,3022,74639,239
553,324,383,804,1421,170,1531,1929,31575,71
264,384,310,751,2782,2902,2118,6956,18593,105
201,120,215,434,369,1158,1989,375,16882,85
2,62,57,588,2448,3194,1008,12020,1659,14
347,1426,100,98,334,1348,21364,370,13238,50
723,322,172,339,629,1605,5363,1570,8128,95
358,162,26,22,998,595,5371,6322,3141,323
13005,308,189,0,1207,1649,1668,8485,12828,27
1315,14,480,0,348,1140,27406,96,880,369
610,30,313,241,859,501,4026,6747,3561,37
254,54,130,252,2415,2892,1324,308,350,127
478,126,66,367,1546,3437,384,600,299,82
1469,280,62,1051,2968,942,40,35,5722,40
1683,38,255,445,534,884,13561,3584,10731,14
30,256,15,0,1370,1757,17,1949,1456,7
261,250,82,0,2035,611,1759,12901,126,72
1668,341,190,3054,2030,4057,37473,2929,1000,226
1329,220,208,3647,2674,5998,604,1521,863,0
422,1192,189,2945,4210,1129,12656,1355,1733,45146
459,111,146,0,2125,588,7073,2079,648,8
1190,192,364,5944,113,533,4027,992,965,16
26,89,285,2396,7852,11394,16808,8358,2290,51
5881,0,86,974,4474,2220,142,1150,230,243
797,58298,504,208,1269,1052,4584,6,88,45
3595,448,86,6833,0,319,27046,2748,1740,14
635,1251,86,2603,0,255,3824,15298,7676,131
53,91,380,938,591,448,24210,6031,547,394
656,122,100,3058,895,558,5295,1150,11989,96
2345,85,100,1016,804,402,9386,2061,1219,108
6250,137,61,1148,4483,107,393,6841,3723,495
100,42,272,12,3120,606,2339,564,10649,472
448,247,259,1829,0,601,3176,0,4050,30
2784,1144,158,435,0,638,6022,737029,10081,635
397,401,790,3698,2814,793,11366,2947,9089,505
274,381,2,1569,16147,123,1283,3849,2215,55
4051,223,212,648,12116,310,8253,294,7593,22
5420,108,111,359,0,102,1082,9216,6832,180
9024,891,20,505,22937,1847,3142,954,5013,6
832,303,123,1453,5761,1393,10483,3219,3020,142
204,441,218,356,3878,2345,3610,60,1459,31
403,56,80,1628,6755,447,812,2259,2978,141
368,698,80,707,3525,304,1945,616,3412,180
1057,52,137,193,2112,382,1157,775,1,6
424,259,275,327,2894,577,3943,1311,1694,26
923,1079,22,611,4747,614,10854,9522,1086,9
934,408,175,6608,1773,1339,260,1325,5336,25
540,241,80,805,6725,149,7604,479,1536,2004
3889,119,109,1382,216,293,11776,483,1707,18
721,305,225,866,1305,0,306,1261,2467,637
431,288,255,3062,799,0,1525,775,633,264
4663,174,400,316,6867,567,759,4055,1645,63
764,47,35,458,2966,571,2815,513,575,94
1442,23,49,825,1737,2045,57819,5186,2493,140
902,100,1095,245,8448,365,55706,500,5628,46
303,236,54,592,1030,314,124924,2,2098,81
143,36,481,487,1113,0,15364,5510,9719,505
240,240,43,1970,3229,0,125983,1924,1121,51
169,208,8,1700,3240,1740,26841,57,5293,309
9071,519,61,500,2458,1167,11842,1527,7580,48
1418,137,392,2986,2046,1612,20795,1727,44720,150
5289,16,68,460,4951,0,7000,1321,12130,5
1730,108,183,129,861,0,87122,35,2934,73
1142,238,10,521,2396,12037,673,84,1098,97
1393,521,81,1796,679,655,13930,17729,130,260
