Id;StepTotal
2026352035;438
2026352035;847
2026352035;151
2026352035;182
2026352035;60
2026352035;277
2026352035;15
2026352035;8
2026352035;15
2026352035;8
2026352035;10
2026352035;10
2026352035;25
2026352035;0
2026352035;0
2026352035;0
2026352035;296
2026352035;130
2026352035;117
2026352035;46
2026352035;282
2026352035;197
2026352035;76
2026352035;17
2026352035;123
2026352035;13
2026352035;117
2026352035;93
2026352035;102
2026352035;181
2026352035;282
2026352035;8
2026352035;19
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;10
2026352035;72
2026352035;157
2026352035;136
2026352035;75
2026352035;86
2026352035;144
2026352035;83
2026352035;265
2026352035;32
2026352035;0
2026352035;437
2026352035;123
2026352035;1107
2026352035;220
2026352035;731
2026352035;330
2026352035;49
2026352035;12
2026352035;9
2026352035;0
2026352035;0
2026352035;7
2026352035;0
2026352035;10
2026352035;0
2026352035;221
2026352035;175
2026352035;36
2026352035;7
2026352035;161
2026352035;79
2026352035;18
2026352035;28
2026352035;216
2026352035;74
2026352035;379
2026352035;210
2026352035;324
2026352035;228
2026352035;29
2026352035;6
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;240
2026352035;306
2026352035;63
2026352035;177
2026352035;156
2026352035;135
2026352035;125
2026352035;125
2026352035;412
2026352035;185
2026352035;69
2026352035;415
2026352035;242
2026352035;340
2026352035;240
2026352035;52
2026352035;35
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;279
2026352035;97
2026352035;105
2026352035;114
2026352035;58
2026352035;181
2026352035;83
2026352035;181
2026352035;241
2026352035;834
2026352035;128
2026352035;268
2026352035;159
2026352035;133
2026352035;232
2026352035;201
2026352035;31
2026352035;15
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;9
2026352035;0
2026352035;361
2026352035;49
2026352035;796
2026352035;51
2026352035;222
2026352035;57
2026352035;108
2026352035;21
2026352035;104
2026352035;86
2026352035;62
2026352035;214
2026352035;188
2026352035;119
2026352035;198
2026352035;154
2026352035;40
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;252
2026352035;193
2026352035;82
2026352035;132
2026352035;104
2026352035;105
2026352035;178
2026352035;187
2026352035;63
2026352035;168
2026352035;158
2026352035;15
2026352035;326
2026352035;155
2026352035;306
2026352035;241
2026352035;35
2026352035;39
2026352035;0
2026352035;13
2026352035;28
2026352035;8
2026352035;0
2026352035;6
2026352035;131
2026352035;969
2026352035;779
2026352035;1549
2026352035;1363
2026352035;673
2026352035;154
2026352035;99
2026352035;370
2026352035;311
2026352035;413
2026352035;354
2026352035;419
2026352035;65
2026352035;351
2026352035;4
2026352035;34
2026352035;0
2026352035;0
2026352035;10
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;349
2026352035;69
2026352035;9
2026352035;94
2026352035;187
2026352035;146
2026352035;216
2026352035;315
2026352035;25
2026352035;90
2026352035;80
2026352035;179
2026352035;423
2026352035;153
2026352035;88
2026352035;140
2026352035;21
2026352035;11
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;44
2026352035;0
2026352035;0
2026352035;475
2026352035;19
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;54
2026352035;189
2026352035;148
2026352035;137
2026352035;150
2026352035;13
2026352035;0
2026352035;0
2026352035;0
2026352035;64
2026352035;0
2026352035;22
2026352035;0
2026352035;8
2026352035;247
2026352035;28
2026352035;145
2026352035;601
2026352035;114
2026352035;4
2026352035;138
2026352035;7
2026352035;102
2026352035;0
2026352035;315
2026352035;151
2026352035;46
2026352035;201
2026352035;62
2026352035;46
2026352035;7
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;28
2026352035;85
2026352035;573
2026352035;220
2026352035;148
2026352035;610
2026352035;944
2026352035;922
2026352035;77
2026352035;6
2026352035;176
2026352035;374
2026352035;669
2026352035;278
2026352035;95
2026352035;927
2026352035;529
2026352035;18
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;69
2026352035;899
2026352035;685
2026352035;246
2026352035;95
2026352035;117
2026352035;633
2026352035;203
2026352035;130
2026352035;21
2026352035;320
2026352035;900
2026352035;507
2026352035;353
2026352035;176
2026352035;238
2026352035;14
2026352035;39
2026352035;19
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;320
2026352035;154
2026352035;182
2026352035;67
2026352035;319
2026352035;33
2026352035;151
2026352035;327
2026352035;94
2026352035;152
2026352035;183
2026352035;95
2026352035;308
2026352035;252
2026352035;264
2026352035;210
2026352035;39
2026352035;11
2026352035;6
2026352035;0
2026352035;0
2026352035;0
2026352035;60
2026352035;0
2026352035;6
2026352035;307
2026352035;225
2026352035;126
2026352035;319
2026352035;126
2026352035;248
2026352035;58
2026352035;161
2026352035;61
2026352035;62
2026352035;172
2026352035;347
2026352035;223
2026352035;192
2026352035;48
2026352035;20
2026352035;0
2026352035;0
2026352035;5
2026352035;0
2026352035;0
2026352035;4
2026352035;0
2026352035;395
2026352035;133
2026352035;267
2026352035;203
2026352035;1202
2026352035;43
2026352035;111
2026352035;167
2026352035;164
2026352035;21
2026352035;117
2026352035;185
2026352035;182
2026352035;202
2026352035;258
2026352035;56
2026352035;18
2026352035;29
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;238
2026352035;405
2026352035;235
2026352035;246
2026352035;0
2026352035;9
2026352035;195
2026352035;31
2026352035;441
2026352035;72
2026352035;134
2026352035;306
2026352035;304
2026352035;126
2026352035;201
2026352035;85
2026352035;39
2026352035;31
2026352035;0
2026352035;0
2026352035;25
2026352035;0
2026352035;0
2026352035;22
2026352035;374
2026352035;303
2026352035;248
2026352035;462
2026352035;1216
2026352035;97
2026352035;800
2026352035;467
2026352035;102
2026352035;6
2026352035;119
2026352035;217
2026352035;145
2026352035;294
2026352035;79
2026352035;85
2026352035;61
2026352035;20
2026352035;25
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;431
2026352035;257
2026352035;85
2026352035;43
2026352035;179
2026352035;97
2026352035;59
2026352035;32
2026352035;169
2026352035;31
2026352035;1084
2026352035;30
2026352035;283
2026352035;274
2026352035;99
2026352035;62
2026352035;39
2026352035;0
2026352035;29
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;0
2026352035;319
2026352035;225
2026352035;154
2026352035;230
2320127002;243
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;12
2320127002;440
2320127002;470
2320127002;270
2320127002;376
2320127002;543
2320127002;164
2320127002;162
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;89
2320127002;218
2320127002;528
2320127002;788
2320127002;1245
2320127002;659
2320127002;1521
2320127002;157
2320127002;0
2320127002;382
2320127002;217
2320127002;738
2320127002;473
2320127002;298
2320127002;301
2320127002;343
2320127002;0
2320127002;0
2320127002;0
2320127002;458
2320127002;388
2320127002;362
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;249
2320127002;948
2320127002;482
2320127002;412
2320127002;285
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;59
2320127002;466
2320127002;447
2320127002;451
2320127002;352
2320127002;290
2320127002;98
2320127002;0
2320127002;0
2320127002;0
2320127002;99
2320127002;298
2320127002;153
2320127002;193
2320127002;172
2320127002;130
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;196
2320127002;723
2320127002;259
2320127002;207
2320127002;460
2320127002;270
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;272
2320127002;505
2320127002;838
2320127002;1201
2320127002;497
2320127002;175
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;71
2320127002;618
2320127002;114
2320127002;300
2320127002;516
2320127002;193
2320127002;0
2320127002;94
2320127002;602
2320127002;805
2320127002;463
2320127002;248
2320127002;635
2320127002;355
2320127002;283
2320127002;785
2320127002;245
2320127002;321
2320127002;73
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;17
2320127002;322
2320127002;277
2320127002;413
2320127002;349
2320127002;74
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;369
2320127002;584
2320127002;666
2320127002;535
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;484
2320127002;218
2320127002;211
2320127002;350
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;7
2320127002;471
2320127002;208
2320127002;410
2320127002;23
2320127002;0
2320127002;331
2320127002;430
2320127002;293
2320127002;200
2320127002;434
2320127002;157
2320127002;1280
2320127002;313
2320127002;280
2320127002;26
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;278
2320127002;414
2320127002;827
2320127002;309
2320127002;297
2320127002;152
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;248
2320127002;567
2320127002;655
2320127002;674
2320127002;516
2320127002;642
2320127002;330
2320127002;572
2320127002;554
2320127002;985
2320127002;624
2320127002;677
2320127002;804
2320127002;733
2320127002;2168
2320127002;481
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;0
2320127002;497
2320127002;461
2320127002;470
2320127002;164
2347167796;0
2347167796;0
2347167796;0
2347167796;25
2347167796;0
2347167796;0
2347167796;34
2347167796;2826
2347167796;3298
2347167796;258
2347167796;397
2347167796;984
2347167796;1044
2347167796;136
2347167796;4
2347167796;795
2347167796;1251
2347167796;1457
2347167796;244
2347167796;91
2347167796;112
2347167796;254
2347167796;146
2347167796;0
2347167796;0
2347167796;21
2347167796;0
2347167796;17
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;1556
2347167796;2606
2347167796;829
2347167796;1044
2347167796;39
2347167796;797
2347167796;1032
2347167796;812
2347167796;1007
2347167796;406
2347167796;691
2347167796;4003
2347167796;817
2347167796;259
2347167796;27
2347167796;21
2347167796;0
2347167796;6
2347167796;31
2347167796;0
2347167796;0
2347167796;0
2347167796;241
2347167796;204
2347167796;2308
2347167796;147
2347167796;115
2347167796;189
2347167796;108
2347167796;618
2347167796;123
2347167796;115
2347167796;383
2347167796;617
2347167796;1458
2347167796;1266
2347167796;807
2347167796;1600
2347167796;36
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;23
2347167796;0
2347167796;0
2347167796;6
2347167796;465
2347167796;1108
2347167796;198
2347167796;79
2347167796;215
2347167796;112
2347167796;233
2347167796;135
2347167796;89
2347167796;372
2347167796;456
2347167796;3019
2347167796;3795
2347167796;160
2347167796;50
2347167796;4
2347167796;11
2347167796;59
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;10
2347167796;480
2347167796;1338
2347167796;116
2347167796;59
2347167796;56
2347167796;277
2347167796;402
2347167796;136
2347167796;8
2347167796;55
2347167796;477
2347167796;1963
2347167796;0
2347167796;9
2347167796;3342
2347167796;1219
2347167796;10
2347167796;0
2347167796;26
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;128
2347167796;1142
2347167796;104
2347167796;144
2347167796;85
2347167796;412
2347167796;683
2347167796;428
2347167796;255
2347167796;203
2347167796;373
2347167796;1821
2347167796;2515
2347167796;141
2347167796;679
2347167796;952
2347167796;0
2347167796;15
2347167796;0
2347167796;0
2347167796;10
2347167796;0
2347167796;0
2347167796;0
2347167796;15
2347167796;131
2347167796;1009
2347167796;62
2347167796;441
2347167796;757
2347167796;158
2347167796;236
2347167796;65
2347167796;100
2347167796;361
2347167796;1040
2347167796;108
2347167796;67
2347167796;3431
2347167796;2305
2347167796;20
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;14
2347167796;9
2347167796;14
2347167796;223
2347167796;2995
2347167796;887
2347167796;486
2347167796;854
2347167796;139
2347167796;0
2347167796;165
2347167796;380
2347167796;98
2347167796;150
2347167796;907
2347167796;869
2347167796;1872
2347167796;237
2347167796;0
2347167796;0
2347167796;24
2347167796;4
2347167796;8
2347167796;0
2347167796;0
2347167796;5
2347167796;126
2347167796;6114
2347167796;396
2347167796;273
2347167796;1168
2347167796;112
2347167796;763
2347167796;376
2347167796;256
2347167796;681
2347167796;405
2347167796;574
2347167796;374
2347167796;1216
2347167796;1378
2347167796;0
2347167796;0
2347167796;0
2347167796;42
2347167796;6
2347167796;0
2347167796;0
2347167796;0
2347167796;100
2347167796;112
2347167796;980
2347167796;52
2347167796;521
2347167796;160
2347167796;220
2347167796;1481
2347167796;113
2347167796;230
2347167796;86
2347167796;227
2347167796;2317
2347167796;675
2347167796;463
2347167796;549
2347167796;1726
2347167796;0
2347167796;0
2347167796;9
2347167796;14
2347167796;0
2347167796;0
2347167796;0
2347167796;20
2347167796;1931
2347167796;1142
2347167796;85
2347167796;227
2347167796;49
2347167796;139
2347167796;287
2347167796;30
2347167796;115
2347167796;31
2347167796;340
2347167796;1875
2347167796;136
2347167796;748
2347167796;2824
2347167796;70
2347167796;0
2347167796;0
2347167796;22
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;65
2347167796;2164
2347167796;1117
2347167796;182
2347167796;286
2347167796;76
2347167796;316
2347167796;294
2347167796;44
2347167796;61
2347167796;215
2347167796;442
2347167796;3275
2347167796;142
2347167796;656
2347167796;454
2347167796;258
2347167796;14
2347167796;0
2347167796;17
2347167796;8
2347167796;0
2347167796;0
2347167796;0
2347167796;168
2347167796;3475
2347167796;1268
2347167796;146
2347167796;50
2347167796;109
2347167796;352
2347167796;209
2347167796;42
2347167796;91
2347167796;102
2347167796;172
2347167796;1370
2347167796;2524
2347167796;25
2347167796;222
2347167796;285
2347167796;0
2347167796;7
2347167796;14
2347167796;0
2347167796;9
2347167796;0
2347167796;100
2347167796;119
2347167796;205
2347167796;999
2347167796;85
2347167796;227
2347167796;227
2347167796;698
2347167796;1662
2347167796;483
2347167796;211
2347167796;204
2347167796;124
2347167796;1348
2347167796;74
2347167796;162
2347167796;196
2347167796;118
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;248
2347167796;2969
2347167796;1983
2347167796;194
2347167796;933
2347167796;417
2347167796;505
2347167796;1297
2347167796;463
2347167796;447
2347167796;639
2347167796;1344
2347167796;870
2347167796;289
2347167796;208
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;207
2347167796;611
2347167796;1861
2347167796;152
2347167796;1011
2347167796;1096
2347167796;196
2347167796;270
2347167796;65
2347167796;128
2347167796;338
2347167796;495
2347167796;164
2347167796;13
2347167796;6
2347167796;0
2347167796;0
2347167796;6
2347167796;0
2347167796;0
2347167796;0
2347167796;14
2347167796;157
2347167796;1159
2347167796;201
2347167796;0
2347167796;284
2347167796;128
2347167796;601
2347167796;349
2347167796;98
2347167796;228
2347167796;21
2347167796;1675
2347167796;898
2347167796;174
2347167796;295
2347167796;0
2347167796;0
2347167796;25
2347167796;0
2347167796;0
2347167796;0
2347167796;6
2347167796;0
2347167796;380
2347167796;2995
2347167796;1066
2347167796;126
2347167796;79
2347167796;144
2347167796;123
2347167796;2210
2347167796;84
2347167796;220
2347167796;83
2347167796;190
2347167796;1289
2347167796;88
2347167796;15
2347167796;1136
2347167796;13
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;21
2347167796;32
2347167796;135
2347167796;1244
2347167796;77
2347167796;62
2347167796;88
2347167796;446
2347167796;135
2347167796;114
2347167796;379
2347167796;96
2347167796;256
2347167796;2998
2347167796;1169
2347167796;180
2347167796;1658
2347167796;1443
2347167796;0
2347167796;7
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;6
2347167796;0
2347167796;339
2347167796;988
2347167796;31
2347167796;850
2347167796;22
2347167796;160
2347167796;356
2347167796;120
2347167796;49
2347167796;200
2347167796;402
2347167796;1696
2347167796;474
2347167796;710
2347167796;350
2347167796;0
2347167796;0
2347167796;26
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;90
2347167796;2559
2347167796;1306
2347167796;58
2347167796;289
2347167796;199
2347167796;223
2347167796;1216
2347167796;130
2347167796;199
2347167796;204
2347167796;189
2347167796;1066
2347167796;141
2347167796;147
2347167796;0
2347167796;12
2347167796;274
2347167796;29
2347167796;0
2347167796;0
2347167796;0
2347167796;16
2347167796;0
2347167796;0
2347167796;7
2347167796;387
2347167796;1154
2347167796;5386
2347167796;730
2347167796;1065
2347167796;504
2347167796;446
2347167796;564
2347167796;1037
2347167796;1368
2347167796;1670
2347167796;170
2347167796;397
2347167796;481
2347167796;35
2347167796;13
2347167796;28
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;18
2347167796;14
2347167796;648
2347167796;456
2347167796;1170
2347167796;124
2347167796;315
2347167796;494
2347167796;411
2347167796;575
2347167796;62
2347167796;912
2347167796;992
2347167796;563
2347167796;691
2347167796;0
2347167796;12
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;14
2347167796;142
2347167796;141
2347167796;1120
2347167796;9
2347167796;140
2347167796;68
2347167796;513
2347167796;1633
2347167796;86
2347167796;41
2347167796;227
2347167796;479
2347167796;801
2347167796;409
2347167796;2325
2347167796;2096
2347167796;0
2347167796;10
2347167796;20
2347167796;7
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;7
2347167796;401
2347167796;1222
2347167796;105
2347167796;114
2347167796;420
2347167796;772
2347167796;214
2347167796;734
2347167796;63
2347167796;164
2347167796;276
2347167796;1070
2347167796;688
2347167796;1734
2347167796;2000
2347167796;87
2347167796;13
2347167796;0
2347167796;0
2347167796;15
2347167796;0
2347167796;0
2347167796;0
2347167796;6
2347167796;2709
2347167796;1223
2347167796;152
2347167796;104
2347167796;57
2347167796;149
2347167796;462
2347167796;196
2347167796;100
2347167796;76
2347167796;262
2347167796;2231
2347167796;2959
2347167796;106
2347167796;211
2347167796;89
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;299
2347167796;1015
2347167796;148
2347167796;142
2347167796;213
2347167796;655
2347167796;1572
2347167796;373
2347167796;96
2347167796;241
2347167796;419
2347167796;1278
2347167796;1837
2347167796;227
2347167796;681
2347167796;1124
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;13
2347167796;481
2347167796;897
2347167796;338
2347167796;160
2347167796;124
2347167796;404
2347167796;1523
2347167796;108
2347167796;450
2347167796;302
2347167796;53
2347167796;1541
2347167796;934
2347167796;647
2347167796;2026
2347167796;179
2347167796;29
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;190
2347167796;1146
2347167796;981
2347167796;2233
2347167796;2731
2347167796;1122
2347167796;50
2347167796;464
2347167796;796
2347167796;699
2347167796;3292
2347167796;788
2347167796;741
2347167796;52
2347167796;426
2347167796;182
2347167796;188
2347167796;0
2347167796;6
2347167796;14
2347167796;0
2347167796;18
2347167796;0
2347167796;0
2347167796;10
2347167796;0
2347167796;128
2347167796;1333
2347167796;1166
2347167796;246
2347167796;774
2347167796;751
2347167796;245
2347167796;54
2347167796;256
2347167796;410
2347167796;1391
2347167796;2044
2347167796;1197
2347167796;35
2347167796;0
2347167796;0
2347167796;45
2347167796;11
2347167796;0
2347167796;0
2347167796;0
2347167796;254
2347167796;3795
2347167796;1100
2347167796;111
2347167796;220
2347167796;143
2347167796;355
2347167796;60
2347167796;12
2347167796;117
2347167796;193
2347167796;125
2347167796;2735
2347167796;236
2347167796;374
2347167796;115
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
2347167796;0
