Id;TotalIntensity;AverageIntensity
4445114986;83;1383333
4445114986;19;316667
4445114986;20;333333
4445114986;12;2
4445114986;2;33333
4445114986;9;15
4445114986;0;0
4445114986;7;116667
4445114986;0;0
4445114986;1;16667
4445114986;2;33333
4445114986;0;0
4445114986;0;0
4445114986;5;83333
4445114986;5;83333
4445114986;0;0
4558609924;14;233333
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;18;3
4558609924;33;55
4558609924;39;65
4558609924;39;65
4558609924;32;533333
4558609924;31;516667
4558609924;14;233333
4558609924;4;66667
4558609924;8;133333
4558609924;17;283333
4558609924;18;3
4558609924;13;216667
4558609924;14;233333
4558609924;4;66667
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;17;283333
4558609924;11;183333
4558609924;5;83333
4558609924;4;66667
4558609924;12;2
4558609924;0;0
4558609924;5;83333
4558609924;11;183333
4558609924;11;183333
4558609924;10;166667
4558609924;12;2
4558609924;22;366667
4558609924;16;266667
4558609924;16;266667
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;7;116667
4558609924;2;33333
4558609924;4;66667
4558609924;0;0
4558609924;5;83333
4558609924;40;666667
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;31;516667
4558609924;28;466667
4558609924;38;633333
4558609924;16;266667
4558609924;21;35
4558609924;7;116667
4558609924;0;0
4558609924;2;33333
4558609924;0;0
4558609924;10;166667
4558609924;4;66667
4558609924;22;366667
4558609924;9;15
4558609924;0;0
4558609924;7;116667
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;25;416667
4558609924;4;66667
4558609924;24;4
4558609924;24;4
4558609924;52;866667
4558609924;24;4
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;29;483333
4558609924;56;933333
4558609924;21;35
4558609924;13;216667
4558609924;34;566667
4558609924;15;25
4558609924;11;183333
4558609924;21;35
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;14;233333
4558609924;14;233333
4558609924;4;66667
4558609924;5;83333
4558609924;9;15
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;20;333333
4558609924;29;483333
4558609924;26;433333
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;11;183333
4558609924;29;483333
4558609924;33;55
4558609924;3;5
4558609924;4;66667
4558609924;3;5
4558609924;14;233333
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;2;33333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;3;5
4558609924;25;416667
4558609924;37;616667
4558609924;35;583333
4558609924;50;833333
4558609924;7;116667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;9;15
4558609924;41;683333
4558609924;55;916667
4558609924;69;115
4558609924;13;216667
4558609924;12;2
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;9;15
4558609924;47;783333
4558609924;33;55
4558609924;27;45
4558609924;9;15
4558609924;8;133333
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;10;166667
4558609924;0;0
4558609924;9;15
4558609924;4;66667
4558609924;0;0
4558609924;38;633333
4558609924;25;416667
4558609924;32;533333
4558609924;15;25
4558609924;17;283333
4558609924;16;266667
4558609924;0;0
4558609924;15;25
4558609924;5;83333
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;1;16667
4558609924;29;483333
4558609924;28;466667
4558609924;36;6
4558609924;23;383333
4558609924;33;55
4558609924;20;333333
4558609924;31;516667
4558609924;27;45
4558609924;34;566667
4558609924;21;35
4558609924;22;366667
4558609924;39;65
4558609924;13;216667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;19;316667
4558609924;31;516667
4558609924;26;433333
4558609924;18;3
4558609924;22;366667
4558609924;18;3
4558609924;17;283333
4558609924;20;333333
4558609924;44;733333
4558609924;37;616667
4558609924;19;316667
4558609924;30;5
4558609924;23;383333
4558609924;22;366667
4558609924;17;283333
4558609924;8;133333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;4;66667
4558609924;25;416667
4558609924;12;2
4558609924;19;316667
4558609924;15;25
4558609924;26;433333
4558609924;21;35
4558609924;36;6
4558609924;34;566667
4558609924;7;116667
4558609924;13;216667
4558609924;44;733333
4558609924;44;733333
4558609924;28;466667
4558609924;13;216667
4558609924;3;5
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;1;16667
4558609924;13;216667
4558609924;0;0
4558609924;10;166667
4558609924;13;216667
4558609924;3;5
4558609924;26;433333
4558609924;40;666667
4558609924;19;316667
4558609924;19;316667
4558609924;29;483333
4558609924;34;566667
4558609924;12;2
4558609924;15;25
4558609924;1;16667
4558609924;19;316667
4558609924;5;83333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;27;45
4558609924;20;333333
4558609924;31;516667
4558609924;30;5
4558609924;17;283333
4558609924;14;233333
4558609924;16;266667
4558609924;12;2
4558609924;22;366667
4558609924;20;333333
4558609924;26;433333
4558609924;33;55
4558609924;23;383333
4558609924;10;166667
4558609924;5;83333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;3;5
4558609924;18;3
4558609924;19;316667
4558609924;6;1
4558609924;10;166667
4558609924;17;283333
4558609924;26;433333
4558609924;18;3
4558609924;16;266667
4558609924;29;483333
4558609924;38;633333
4558609924;9;15
4558609924;20;333333
4558609924;29;483333
4558609924;15;25
4558609924;3;5
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;14;233333
4558609924;17;283333
4558609924;4;66667
4558609924;1;16667
4558609924;23;383333
4558609924;2;33333
4558609924;2;33333
4558609924;24;4
4558609924;19;316667
4558609924;15;25
4558609924;8;133333
4558609924;16;266667
4558609924;5;83333
4558609924;5;83333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;26;433333
4558609924;30;5
4558609924;13;216667
4558609924;9;15
4558609924;0;0
4558609924;17;283333
4558609924;22;366667
4558609924;19;316667
4558609924;42;7
4558609924;15;25
4558609924;11;183333
4558609924;15;25
4558609924;33;55
4558609924;10;166667
4558609924;23;383333
4558609924;2;33333
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;1;16667
4558609924;38;633333
4558609924;37;616667
4558609924;44;733333
4558609924;42;7
4558609924;39;65
4558609924;22;366667
4558609924;7;116667
4558609924;37;616667
4558609924;18;3
4558609924;26;433333
4558609924;10;166667
4558609924;16;266667
4558609924;14;233333
4558609924;2;33333
4558609924;11;183333
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;19;316667
4558609924;11;183333
4558609924;8;133333
4558609924;15;25
4558609924;15;25
4558609924;10;166667
4558609924;14;233333
4558609924;6;1
4558609924;9;15
4558609924;116;1933333
4558609924;27;45
4558609924;18;3
4558609924;11;183333
4558609924;6;1
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;11;183333
4558609924;16;266667
4558609924;17;283333
4558609924;40;666667
4558609924;15;25
4558609924;5;83333
4558609924;9;15
4558609924;18;3
4558609924;29;483333
4558609924;43;716667
4558609924;12;2
4558609924;8;133333
4558609924;20;333333
4558609924;0;0
4558609924;12;2
4558609924;4;66667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;15;25
4558609924;48;8
4558609924;10;166667
4558609924;15;25
4558609924;30;5
4558609924;31;516667
4558609924;15;25
4558609924;18;3
4558609924;14;233333
4558609924;14;233333
4558609924;35;583333
4558609924;87;145
4558609924;25;416667
4558609924;21;35
4558609924;15;25
4558609924;8;133333
4558609924;4;66667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;11;183333
4558609924;26;433333
4558609924;10;166667
4558609924;19;316667
4558609924;25;416667
4558609924;27;45
4558609924;16;266667
4558609924;13;216667
4558609924;15;25
4558609924;7;116667
4558609924;2;33333
4558609924;10;166667
4558609924;21;35
4558609924;23;383333
4558609924;2;33333
4558609924;10;166667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;3;5
4558609924;11;183333
4558609924;9;15
4558609924;10;166667
4558609924;9;15
4558609924;26;433333
4558609924;3;5
4558609924;18;3
4558609924;13;216667
4558609924;19;316667
4558609924;24;4
4558609924;44;733333
4558609924;26;433333
4558609924;22;366667
4558609924;23;383333
4558609924;5;83333
4558609924;1;16667
4558609924;10;166667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;7;116667
4558609924;17;283333
4558609924;11;183333
4558609924;8;133333
4558609924;44;733333
4558609924;29;483333
4558609924;1;16667
4558609924;11;183333
4558609924;27;45
4558609924;17;283333
4558609924;19;316667
4558609924;19;316667
4558609924;42;7
4558609924;14;233333
4558609924;17;283333
4558609924;7;116667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;15;25
4558609924;47;783333
4558609924;14;233333
4558609924;15;25
4558609924;31;516667
4558609924;27;45
4558609924;31;516667
4558609924;33;55
4558609924;13;216667
4558609924;43;716667
4558609924;15;25
4558609924;11;183333
4558609924;12;2
4558609924;0;0
4558609924;1;16667
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;0;0
4558609924;7;116667
4558609924;11;183333
4558609924;12;2
4558609924;31;516667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;17;283333
4702921684;16;266667
4702921684;4;66667
4702921684;28;466667
4702921684;42;7
4702921684;88;1466667
4702921684;24;4
4702921684;43;716667
4702921684;23;383333
4702921684;51;85
4702921684;31;516667
4702921684;29;483333
4702921684;24;4
4702921684;31;516667
4702921684;29;483333
4702921684;22;366667
4702921684;7;116667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;27;45
4702921684;94;1566667
4702921684;84;14
4702921684;67;1116667
4702921684;23;383333
4702921684;35;583333
4702921684;8;133333
4702921684;18;3
4702921684;10;166667
4702921684;7;116667
4702921684;6;1
4702921684;1;16667
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;28;466667
4702921684;10;166667
4702921684;8;133333
4702921684;15;25
4702921684;13;216667
4702921684;10;166667
4702921684;18;3
4702921684;15;25
4702921684;10;166667
4702921684;12;2
4702921684;16;266667
4702921684;18;3
4702921684;35;583333
4702921684;42;7
4702921684;34;566667
4702921684;4;66667
4702921684;6;1
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;28;466667
4702921684;14;233333
4702921684;12;2
4702921684;27;45
4702921684;11;183333
4702921684;12;2
4702921684;10;166667
4702921684;9;15
4702921684;2;33333
4702921684;8;133333
4702921684;12;2
4702921684;18;3
4702921684;27;45
4702921684;34;566667
4702921684;31;516667
4702921684;38;633333
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;17;283333
4702921684;7;116667
4702921684;9;15
4702921684;12;2
4702921684;12;2
4702921684;25;416667
4702921684;9;15
4702921684;6;1
4702921684;7;116667
4702921684;7;116667
4702921684;3;5
4702921684;15;25
4702921684;31;516667
4702921684;26;433333
4702921684;32;533333
4702921684;10;166667
4702921684;3;5
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;36;6
4702921684;7;116667
4702921684;6;1
4702921684;27;45
4702921684;5;83333
4702921684;2;33333
4702921684;10;166667
4702921684;9;15
4702921684;11;183333
4702921684;10;166667
4702921684;6;1
4702921684;34;566667
4702921684;23;383333
4702921684;12;2
4702921684;31;516667
4702921684;26;433333
4702921684;10;166667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;34;566667
4702921684;20;333333
4702921684;7;116667
4702921684;6;1
4702921684;6;1
4702921684;9;15
4702921684;21;35
4702921684;31;516667
4702921684;5;83333
4702921684;10;166667
4702921684;7;116667
4702921684;44;733333
4702921684;10;166667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;6;1
4702921684;6;1
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;4;66667
4702921684;8;133333
4702921684;3;5
4702921684;6;1
4702921684;14;233333
4702921684;19;316667
4702921684;0;0
4702921684;24;4
4702921684;13;216667
4702921684;10;166667
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;1;16667
4702921684;1;16667
4702921684;1;16667
4702921684;0;0
4702921684;24;4
4702921684;9;15
4702921684;5;83333
4702921684;19;316667
4702921684;12;2
4702921684;5;83333
4702921684;27;45
4702921684;7;116667
4702921684;10;166667
4702921684;4;66667
4702921684;12;2
4702921684;33;55
4702921684;31;516667
4702921684;55;916667
4702921684;27;45
4702921684;32;533333
4702921684;16;266667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;29;483333
4702921684;12;2
4702921684;3;5
4702921684;11;183333
4702921684;6;1
4702921684;21;35
4702921684;8;133333
4702921684;8;133333
4702921684;8;133333
4702921684;6;1
4702921684;18;3
4702921684;22;366667
4702921684;22;366667
4702921684;25;416667
4702921684;16;266667
4702921684;18;3
4702921684;16;266667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;2;33333
4702921684;24;4
4702921684;6;1
4702921684;6;1
4702921684;19;316667
4702921684;13;216667
4702921684;1;16667
4702921684;33;55
4702921684;3;5
4702921684;10;166667
4702921684;2;33333
4702921684;10;166667
4702921684;35;583333
4702921684;24;4
4702921684;32;533333
4702921684;22;366667
4702921684;33;55
4702921684;3;5
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;22;366667
4702921684;22;366667
4702921684;3;5
4702921684;10;166667
4702921684;6;1
4702921684;2;33333
4702921684;13;216667
4702921684;7;116667
4702921684;8;133333
4702921684;7;116667
4702921684;8;133333
4702921684;42;7
4702921684;27;45
4702921684;24;4
4702921684;13;216667
4702921684;17;283333
4702921684;11;183333
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;27;45
4702921684;14;233333
4702921684;28;466667
4702921684;70;1166667
4702921684;66;11
4702921684;82;1366667
4702921684;37;616667
4702921684;45;75
4702921684;23;383333
4702921684;29;483333
4702921684;11;183333
4702921684;24;4
4702921684;26;433333
4702921684;26;433333
4702921684;42;7
4702921684;15;25
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;0;0
4702921684;24;4
4702921684;11;183333
4702921684;55;916667
4702921684;12;2
4702921684;14;233333
4702921684;67;1116667
4702921684;64;1066667
4702921684;52;866667
4702921684;89;1483333
4702921684;10;166667
4702921684;31;516667
4702921684;21;35
4702921684;0;0
4702921684;11;183333
4702921684;4;66667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;26;433333
4702921684;14;233333
4702921684;6;1
4702921684;3;5
4702921684;13;216667
4702921684;7;116667
4702921684;14;233333
4702921684;6;1
4702921684;11;183333
4702921684;1;16667
4702921684;4;66667
4702921684;39;65
4702921684;21;35
4702921684;41;683333
4702921684;34;566667
4702921684;41;683333
4702921684;18;3
4702921684;0;0
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;22;366667
4702921684;5;83333
4702921684;3;5
4702921684;17;283333
4702921684;1;16667
4702921684;9;15
4702921684;6;1
4702921684;3;5
4702921684;12;2
4702921684;11;183333
4702921684;11;183333
4702921684;33;55
4702921684;23;383333
4702921684;23;383333
4702921684;25;416667
4702921684;35;583333
4702921684;22;366667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;2;33333
4702921684;4;66667
4702921684;22;366667
4702921684;8;133333
4702921684;1;16667
4702921684;17;283333
4702921684;3;5
4702921684;13;216667
4702921684;9;15
4702921684;4;66667
4702921684;4;66667
4702921684;7;116667
4702921684;12;2
4702921684;36;6
4702921684;28;466667
4702921684;22;366667
4702921684;31;516667
4702921684;33;55
4702921684;5;83333
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;28;466667
4702921684;6;1
4702921684;6;1
4702921684;12;2
4702921684;7;116667
4702921684;7;116667
4702921684;14;233333
4702921684;2;33333
4702921684;5;83333
4702921684;6;1
4702921684;9;15
4702921684;20;333333
4702921684;23;383333
4702921684;27;45
4702921684;38;633333
4702921684;33;55
4702921684;13;216667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;30;5
4702921684;14;233333
4702921684;13;216667
4702921684;16;266667
4702921684;0;0
4702921684;12;2
4702921684;13;216667
4702921684;6;1
4702921684;5;83333
4702921684;5;83333
4702921684;7;116667
4702921684;23;383333
4702921684;53;883333
4702921684;26;433333
4702921684;24;4
4702921684;18;3
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;14;233333
4702921684;13;216667
4702921684;19;316667
4702921684;52;866667
4702921684;38;633333
4702921684;45;75
4702921684;20;333333
4702921684;36;6
4702921684;9;15
4702921684;42;7
4702921684;37;616667
4702921684;22;366667
4702921684;29;483333
4702921684;35;583333
4702921684;19;316667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;12;2
4702921684;38;633333
4702921684;18;3
4702921684;42;7
4702921684;55;916667
4702921684;53;883333
4702921684;40;666667
4702921684;77;1283333
4702921684;21;35
4702921684;29;483333
4702921684;16;266667
4702921684;11;183333
4702921684;17;283333
4702921684;16;266667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;51;85
4702921684;12;2
4702921684;3;5
4702921684;3;5
4702921684;7;116667
4702921684;5;83333
4702921684;19;316667
4702921684;9;15
4702921684;4;66667
4702921684;9;15
4702921684;4;66667
4702921684;37;616667
4702921684;35;583333
4702921684;34;566667
4702921684;16;266667
4702921684;35;583333
4702921684;5;83333
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;17;283333
4702921684;10;166667
4702921684;5;83333
4702921684;44;733333
4702921684;2;33333
4702921684;13;216667
4702921684;11;183333
4702921684;5;83333
4702921684;17;283333
4702921684;8;133333
4702921684;15;25
4702921684;32;533333
4702921684;41;683333
4702921684;3;5
4702921684;12;2
4702921684;29;483333
4702921684;11;183333
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;28;466667
4702921684;13;216667
4702921684;5;83333
4702921684;9;15
4702921684;0;0
4702921684;24;4
4702921684;11;183333
4702921684;6;1
4702921684;7;116667
4702921684;8;133333
4702921684;13;216667
4702921684;23;383333
4702921684;26;433333
4702921684;25;416667
4702921684;39;65
4702921684;26;433333
4702921684;5;83333
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;24;4
4702921684;8;133333
4702921684;6;1
4702921684;18;3
4702921684;3;5
4702921684;14;233333
4702921684;5;83333
4702921684;9;15
4702921684;3;5
4702921684;0;0
4702921684;10;166667
4702921684;17;283333
4702921684;25;416667
4702921684;21;35
4702921684;29;483333
4702921684;10;166667
4702921684;8;133333
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;33;55
4702921684;15;25
4702921684;7;116667
4702921684;23;383333
4702921684;5;83333
4702921684;1;16667
4702921684;14;233333
4702921684;5;83333
4702921684;1;16667
4702921684;10;166667
4702921684;11;183333
4702921684;28;466667
4702921684;57;95
4702921684;29;483333
4702921684;14;233333
4702921684;11;183333
4702921684;13;216667
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;30;5
4702921684;13;216667
4702921684;19;316667
4702921684;19;316667
4702921684;47;783333
4702921684;42;7
4702921684;51;85
4702921684;36;6
4702921684;47;783333
4702921684;41;683333
4702921684;28;466667
4702921684;48;8
4702921684;16;266667
4702921684;17;283333
4702921684;29;483333
4702921684;20;333333
4702921684;14;233333
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;0;0
4702921684;1;16667
4702921684;1;16667
4702921684;3;5
4702921684;0;0
4702921684;15;25
4702921684;25;416667
4702921684;13;216667
4702921684;20;333333
4702921684;46;766667
4702921684;43;716667
4702921684;45;75
4702921684;56;933333
4702921684;72;12
4702921684;30;5
4702921684;11;183333
4702921684;0;0
